,sentence,subject_entity,object_entity,label
92,"2월 26일, 하르키우주 주지사 올레흐 시니예후보프는 도시 전체가 우크라이나의 통제 하에 있다고 주장했다.","{'word':'올레흐 시니예후보프','start_idx':18,'end_idx':27,'type':'PER'}","{'word':'주지사','start_idx':14,'end_idx':16,'type':'POH'}",per:title
93,대표적인 지역이 몰도바의 자치공화국인 트란스니스트리아이며 제2 크림사태 발생 가능성이 매우 높은 지역이다.,"{'word':'트란스니스트리아','start_idx':21,'end_idx':28,'type':'ORG'}","{'word':'몰도바','start_idx':9,'end_idx':11,'type':'ORG'}",org:member_of
94,"소련 붕괴 직후, 흑해 함대에 대해 러시아와 우크라이나는 충돌을 빚었다.","{'word':'우크라이나','start_idx':25,'end_idx':29,'type':'ORG'}","{'word':'러시아','start_idx':20,'end_idx':22,'type':'ORG'}",org:hostile
95,러시아가 크림 공화국 합병 승인 절차를 단숨에 완료하면서 일각에서는 다른 동유럽 국가에도 불똥이 튈 것을 우려하고 있다.,"{'word':'크림 공화국','start_idx':5,'end_idx':10,'type':'ORG'}","{'word':'동유럽 국가','start_idx':41,'end_idx':46,'type':'ORG'}",no_relation
96,"야로시 및 몇몇 다른 회원들에 따르면, 소규모 극우 단체 및 민족주의 단체 트리주브, 백색 해머, 우크라이나의 애국, UNA-UNSO 같은 단체들과 연합하거나 모여서 구성된 단체이다.","{'word':'UNA-UNSO','start_idx':66,'end_idx':73,'type':'ORG'}","{'word':'트리주브','start_idx':42,'end_idx':45,'type':'ORG'}",no_relation
97,러시아인이었던 공산당 제2서기 빅토르 폴랴니츠코는 계속 제2서기직을 가지고 있었다.,"{'word':'빅토르 폴랴니츠코','start_idx':17,'end_idx':25,'type':'PER'}","{'word':'제2서기','start_idx':12,'end_idx':15,'type':'POH'}",per:title
98,"2016년 1월 25일, 러시아의 대통령 블라디미르 푸틴은 스탈린을 비판하면서 소련이 해체되면서 각 공화국이 이탈할 정치적 권리가 있다며 옹호하였다.","{'word':'블라디미르 푸틴','start_idx':23,'end_idx':30,'type':'PER'}","{'word':'대통령','start_idx':19,'end_idx':21,'type':'POH'}",per:title
99,"러시아군은 도시의 절반을 점령할 수 있었지만, 우크라이나군은 도시 전체를 탈환했다.","{'word':'우크라이나군','start_idx':26,'end_idx':31,'type':'ORG'}","{'word':'러시아군','start_idx':0,'end_idx':3,'type':'ORG'}",no_relation
100,"1991년 8월 20일 러시아 SFSR은 소련을 대통령, 국방, 외교정책만 연방에 맡긴 주권국들의 연합으로 바꾼다는 내용의 신연방조약에 서명할 예정이었다.","{'word':'SFSR','start_idx':17,'end_idx':20,'type':'ORG'}","{'word':'러시아','start_idx':13,'end_idx':15,'type':'ORG'}",org:member_of
101,미국 당국은 모든 분쟁 중 가장 치열한 전투가 하르키우에서 발생했다고 말했다.,"{'word':'미국','start_idx':0,'end_idx':1,'type':'ORG'}","{'word':'하르키우','start_idx':26,'end_idx':29,'type':'ORG'}",no_relation
102,하르키우 전투는 2022년 러시아의 우크라이나 침공 중 동우크라이나 공세의 일부로 우크라이나 하르키우에서 일어난 무력 충돌이다.,"{'word':'하르키우 전투','start_idx':0,'end_idx':6,'type':'EVE'}","{'word':'하르키우','start_idx':52,'end_idx':55,'type':'LOC'}",eve:place
103,12월 12일엔 러시아 SFSR 최고 소비에트가 벨라베자 조약을 공식적으로 비준하였고 1922년 연방 조약을 폐기하였다.,"{'word':'SFSR 최고 소비에트','start_idx':13,'end_idx':24,'type':'ORG'}","{'word':'러시아','start_idx':9,'end_idx':11,'type':'ORG'}",org:member_of
104,온난한 크림반도 남단과 광천(鑛泉)이 솟는 카르파트 지방은 중요한 관광·보양지이다.,"{'word':'크림반도 남단','start_idx':4,'end_idx':10,'type':'ORG'}","{'word':'카르파트 지방','start_idx':24,'end_idx':30,'type':'ORG'}",no_relation
105,우크라이나()는 동유럽의 국가이다.,"{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'동유럽','start_idx':9,'end_idx':11,'type':'ORG'}",org:member_of
106,"솅겐 지역에서의 여행에서, 유럽 연합은 출입국관리를 폐지했다.","{'word':'솅겐','start_idx':0,'end_idx':1,'type':'ORG'}","{'word':'유럽 연합','start_idx':15,'end_idx':19,'type':'ORG'}",no_relation
107,11월 1일엔 우크라이나 로마 카톨릭교회의 총대주교인 볼로디미르 스테르니크와 우크라이나 독립정교회 총대주교인 므스티슬라우가 리비우에서 만나 1918년 서우크라이나 인민공화국 독립선언의 날을 축하하며 회동을 가졌다.,"{'word':'볼로디미르 스테르니크','start_idx':30,'end_idx':40,'type':'PER'}","{'word':'총대주교','start_idx':24,'end_idx':27,'type':'POH'}",per:title
108,"우익 섹터의 키예프 지부 대표 안드리 타라센코는 2013년 11월 말 조직이 설립되었다고 말했고 ""거의 대부분의 참가자들은 모든 조직과는 아무 관계가 없는 일반 시민이다.""라고 말했다.","{'word':'안드리 타라센코','start_idx':17,'end_idx':24,'type':'PER'}","{'word':'대표','start_idx':14,'end_idx':15,'type':'POH'}",per:title
109,2000년대에 들어 기존 회원국인 서유럽 국가들보다 상대적으로 낙후된 중앙유럽 국가들이 가입하면서 여러 문제점들이 발생하고 있다.,"{'word':'중앙유럽','start_idx':39,'end_idx':42,'type':'ORG'}","{'word':'서유럽','start_idx':19,'end_idx':21,'type':'ORG'}",no_relation
110,"일본 정부는 군사, 우주, 투자, 비자 요건에 따른 협상 중단을 발표했으며 유럽위원회는 3월 11부로 우크라이나와 완벽한 자유무역협정을 맺기로 합의했다.","{'word':'자유무역협정','start_idx':68,'end_idx':73,'type':'EVE'}","{'word':'3월 11부','start_idx':49,'end_idx':54,'type':'DAT'}",eve:date
111,"이후 테레호프는 러시아군이 하르키우의 전력소를 파괴하기 시작했고, 이로 인해 도시의 일부 지역이 전력, 난방, 수도와 단절되었다고 말했다.","{'word':'러시아군','start_idx':9,'end_idx':12,'type':'ORG'}","{'word':'하르키우','start_idx':15,'end_idx':18,'type':'ORG'}",org:hostile
112,이후 우크라이나 공산당 제1서기에 스타니슬라우 후렌코가 등극하였다.,"{'word':'스타니슬라우 후렌코','start_idx':19,'end_idx':28,'type':'PER'}","{'word':'제1서기','start_idx':13,'end_idx':16,'type':'POH'}",per:title
113,이 봉기는 14일 고르바초프가 군을 투입하면서 진압되었다.,"{'word':'고르바초프','start_idx':10,'end_idx':14,'type':'PER'}","{'word':'14일','start_idx':6,'end_idx':8,'type':'DAT'}",no_relation
114,"그러나, 시니예후보프는 이후 민간인 11명이 사망하고 수십 명이 부상당했다고 말했다.","{'word':'시니예후보프','start_idx':5,'end_idx':10,'type':'PER'}","{'word':'민간인','start_idx':16,'end_idx':18,'type':'PER'}",no_relation
115,어떤 사람들은 유럽의 중심이 우크라이나 서쪽의 라키브 마을 인근이라고 한다.,"{'word':'라키브 마을','start_idx':26,'end_idx':31,'type':'ORG'}","{'word':'우크라이나','start_idx':16,'end_idx':20,'type':'ORG'}",org:member_of
116,"없는 전쟁 속에서 여러 차례 독립을 시도하여 1917년에 민족국가를 건설했으나, 1922년에 소비에트 연방에 강제합병되었다.","{'word':'소비에트 연방','start_idx':52,'end_idx':58,'type':'ORG'}","{'word':'민족국가','start_idx':32,'end_idx':35,'type':'ORG'}",no_relation
117,1991년 가을 들어서 소련은 급속도로 무너졌다.,"{'word':'소련','start_idx':13,'end_idx':14,'type':'ORG'}","{'word':'1991년','start_idx':0,'end_idx':4,'type':'DAT'}",no_relation
118,2014년 3월 6일 우익 섹터는 웹 사이트에서 백색 해머는 조직과 분리되었으며 이 조직이 우익 섹터 조직을 모독하고 무능력하다고 말했다.,"{'word':'우익 섹터','start_idx':12,'end_idx':16,'type':'ORG'}","{'word':'2014년 3월 6일','start_idx':0,'end_idx':10,'type':'DAT'}",no_relation
119,시리아와 베네수엘라는 공개적으로 러시아의 군사 행동을 지지하며 바샤르 알아사드 시리아 대통령은 우크라이나의 안정과 안보를 복원하려는 러시아의 노력을 크게 산다고 말했고 니콜라스 마두로 베네수엘라 대통령은 우크라이나의 초국적 쿠데타를 비판했다.,"{'word':'베네수엘라','start_idx':5,'end_idx':9,'type':'ORG'}","{'word':'러시아','start_idx':18,'end_idx':20,'type':'ORG'}",no_relation
120,"석탄업, 철강업, 기계제조업, 화학공업의 중심은 돈바스·드네프르 주이며, 드네프르강의 하구에서 키이우까지의 사이에는 6개소의 수력발전소가 단계상(段階狀)으로 건설되어 있다.","{'word':'키이우','start_idx':53,'end_idx':55,'type':'ORG'}","{'word':'돈바스','start_idx':27,'end_idx':29,'type':'ORG'}",no_relation
121,"같은 날, 쿠데타에 대한 반발로 우크라이나 의회가 찬성 321표, 반대 2표의 압도적인 찬성율로 우크라이나 독립 선언을 통과했다.","{'word':'우크라이나 독립 선언','start_idx':54,'end_idx':64,'type':'EVE'}","{'word':'우크라이나','start_idx':18,'end_idx':22,'type':'ORG'}",no_relation
122,또한 유럽 연합 회원국 모두는 인간 개발 지수에서 높은 수치를 보유하고 있다.,"{'word':'회원국','start_idx':9,'end_idx':11,'type':'ORG'}","{'word':'유럽 연합','start_idx':3,'end_idx':7,'type':'ORG'}",org:member_of
123,11월 19일엔 미국이 우크라이나계 미국인인 존 스테판추크를 키예프 총영사로 임명하였다.,"{'word':'존 스테판추크','start_idx':25,'end_idx':31,'type':'PER'}","{'word':'총영사','start_idx':38,'end_idx':40,'type':'POH'}",per:title
124,"12월 17일, 유럽 경제 공동체를 위시한 28개 유럽 국가와 4개 비유럽 국가, 발트 3국, 소련의 12개 공화국 중 9개 공화국 정상이 모여 헤이그에서 유럽 에너지 헌장을 체결했다.","{'word':'유럽 에너지 헌장','start_idx':87,'end_idx':95,'type':'EVE'}","{'word':'헤이그','start_idx':81,'end_idx':83,'type':'LOC'}",eve:place
125,"2월 27일, 러시아 군으로 추정되는 군복을 착용한 친러시아계 무장 세력이 크림반도 및 세바스토폴의 지역 청사와 공항, 군사 기지 등을 점령하였다.","{'word':'친러시아계 무장 세력','start_idx':29,'end_idx':39,'type':'ORG'}","{'word':'세바스토폴','start_idx':49,'end_idx':53,'type':'ORG'}",org:hostile
126,"19세기까지 우크라이나의 가장 큰 부분이 러시아 제국에 통합되었고, 나머지 부분은 오스트리아-헝가리의 통제 하에 놓였다.","{'word':'러시아','start_idx':23,'end_idx':25,'type':'ORG'}","{'word':'오스트리아','start_idx':46,'end_idx':50,'type':'ORG'}",no_relation
127,러시아군은 남쪽에서 크림반도를 통해 헤르손주를 침공했다.,"{'word':'러시아군','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'헤르손주','start_idx':20,'end_idx':23,'type':'ORG'}",org:hostile
128,쿠데타 세력은 백악관 앞으로 특수부대를 보냈으나 대원들은 바리케이드를 뚫고 건물 장학하라는 명령을 거부했다.,"{'word':'쿠데타 세력','start_idx':0,'end_idx':5,'type':'ORG'}","{'word':'백악관','start_idx':8,'end_idx':10,'type':'LOC'}",no_relation
129,"2월 27일 이른 아침, 러시아군은 하르키우의 가스관을 파괴했다.","{'word':'러시아군','start_idx':14,'end_idx':17,'type':'ORG'}","{'word':'하르키우','start_idx':20,'end_idx':23,'type':'ORG'}",org:hostile
130,공산당 당원 수천명은 공개석상에서 공산당 당원증을 불태웠다.,"{'word':'공산당','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'당원증','start_idx':23,'end_idx':25,'type':'POH'}",no_relation
131,"유럽 연합본부는 벨기에의 브뤼셀에 있다. 하지만 4월, 6월 및 11월에 개최되는 각료급 회담은 룩셈부르크의 수도인 룩셈부르크시에서 열린다.","{'word':'룩셈부르크시','start_idx':65,'end_idx':70,'type':'ORG'}","{'word':'룩셈부르크','start_idx':54,'end_idx':58,'type':'ORG'}",org:member_of
132,트란스니스트리아는 러시아계 주민이 대규모로 몰도바와 전쟁 끝에 자치권을 얻었으며 러시아군 병력이 평화유지군으로 주둔하고 있다.,"{'word':'러시아군 병력','start_idx':45,'end_idx':51,'type':'ORG'}","{'word':'평화유지군','start_idx':54,'end_idx':58,'type':'ORG'}",org:alternate_names
133,특히 러시아는 유엔 안전 보장 이사회 상임이사국을 포함한 소련의 유엔 권한을 승계받을 권한이 있었다.,"{'word':'러시아','start_idx':3,'end_idx':5,'type':'ORG'}","{'word':'소련','start_idx':32,'end_idx':33,'type':'ORG'}",no_relation
134,"3월 2일, 페오도시야 부근의 우크라이나 해병대 사단이 우크라이나 현지 시간 오전 9시에 항복을 요구하는 무장 괴한들에게 포위되었다.","{'word':'우크라이나','start_idx':17,'end_idx':21,'type':'ORG'}","{'word':'해병대 사단','start_idx':23,'end_idx':28,'type':'ORG'}",org:property
135,흑해함대의 모항이었던 세바스토폴의 관할권 및 유지 관련 분쟁이 특히 심했다.,"{'word':'흑해함대','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'세바스토폴','start_idx':12,'end_idx':16,'type':'ORG'}",org:member_of
136,쿠데타 지도자들은 모든 정치활동을 엄금하고 거의 대부분 신문 및 언론 운영을 중단하는 긴급조치를 발령했다.,"{'word':'쿠데타 지도자들','start_idx':0,'end_idx':7,'type':'PER'}","{'word':'언론','start_idx':36,'end_idx':37,'type':'ORG'}",no_relation
137,우크라이나 공산당의 지도자인 블라디미르 이바시코가 60%의 지지율로 의장에 선출되었으나 100표가 넘는 반대세력이 보이콧을 하였다.,"{'word':'블라디미르 이바시코','start_idx':16,'end_idx':25,'type':'PER'}","{'word':'지도자','start_idx':11,'end_idx':13,'type':'POH'}",per:title
138,우크라이나 산업정책부 장관 미하일로 코로렌코(Mykhailo Korolenko)는 2013년 12월 18일 러시아의 이러한 결정으로 우크라이나의 수출이 약 14억 달러(또는 전년 대비 10% 감소) 감소했다고 발표했다.,"{'word':'미하일로 코로렌코','start_idx':15,'end_idx':23,'type':'PER'}","{'word':'장관','start_idx':12,'end_idx':13,'type':'POH'}",per:title
139,"그후, 러시아 하원 의회와 상원 의회가 조약 내용을 심의하여 채택하였다.","{'word':'상원 의회','start_idx':15,'end_idx':19,'type':'ORG'}","{'word':'러시아','start_idx':4,'end_idx':6,'type':'ORG'}",org:member_of
140,"보수적인 공산주의 블록은 239석을 차지하고 있었으며, 국가위원회로 커진 민주블록은 129석을 차지했다.","{'word':'공산주의 블록','start_idx':5,'end_idx':11,'type':'ORG'}","{'word':'민주블록','start_idx':41,'end_idx':44,'type':'ORG'}",no_relation
141,소련 유엔 대사는 옐친 대통령 명의로 1991년 12월 24일 알마아타 조약에 의해 러시아가 소련의 승계국가임을 통보한 편지를 유엔 사무총장에게 보냈다.,"{'word':'옐친','start_idx':10,'end_idx':11,'type':'PER'}","{'word':'대통령','start_idx':13,'end_idx':15,'type':'POH'}",per:title
142,"이사회는 반년 동안 적어도 2회 정도 회의를 가지며, 주 회의 장소는 브뤼셀의 유스투스 립시우스 빌딩이다.","{'word':'브뤼셀','start_idx':39,'end_idx':41,'type':'ORG'}","{'word':'유스투스 립시우스 빌딩','start_idx':44,'end_idx':55,'type':'ORG'}",org:property
143,"유럽 연합의 인구수는 4억 5,000만 명으로, 영토는 4,475,757 km2이다.","{'word':'유럽 연합','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'영토','start_idx':27,'end_idx':28,'type':'ORG'}",org:property
144,"2016년 6월 23일 영국이 탈퇴를 신청하였고, 2020년 1월 31일 탈퇴하면서 유럽 연합 역사상 처음으로 탈퇴국이 되었다.","{'word':'유럽 연합','start_idx':47,'end_idx':51,'type':'ORG'}","{'word':'영국','start_idx':13,'end_idx':14,'type':'ORG'}",no_relation
145,유럽 연합과 유럽 시민권은 1993년 마스트리흐트 조약이 발효되었을 때 설립되었다.,"{'word':'마스트리흐트 조약','start_idx':21,'end_idx':29,'type':'EVE'}","{'word':'1993년','start_idx':15,'end_idx':19,'type':'DAT'}",eve:date
146,유럽 의회(European Parliament)는 유럽 연합의 입법 기관이다.,"{'word':'유럽 의회','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'European Parliament','start_idx':6,'end_idx':24,'type':'ORG'}",org:alternate_names
147,"2월 24일 저녁, 러시아군은 안토노프스키 다리를 확보하기 위해 헤르손을 점령하려고 시도했으며, 이 다리를 통해 드네프르강을 건너 중요한 전략적 요충지인 미콜라이우로 향하려 했다.","{'word':'헤르손','start_idx':36,'end_idx':38,'type':'ORG'}","{'word':'미콜라이우','start_idx':86,'end_idx':90,'type':'ORG'}",no_relation
148,"고르바초프는 사임 연설에서 국내 개혁 정책과 데탕트는 옹호했으나 ""새체제가 작동하기도 전에 구체제가 무너져 버렸다""고 말했다.","{'word':'사임 연설','start_idx':7,'end_idx':11,'type':'EVE'}","{'word':'고르바초프','start_idx':0,'end_idx':4,'type':'PER'}",no_relation
149,기타 12개 공화국은 소련에게서 독립한 후 유엔에 차례로 가입하였다.,"{'word':'공화국','start_idx':7,'end_idx':9,'type':'ORG'}","{'word':'유엔','start_idx':24,'end_idx':25,'type':'ORG'}",org:member_of
150,같은 날 미국의 대통령 조지 H. W. 부시는 소련의 나머지 11개 공화국의 독립성을 정식으로 인정한다는 연설을 하였다.,"{'word':'조지 H. W. 부시','start_idx':13,'end_idx':23,'type':'PER'}","{'word':'대통령','start_idx':9,'end_idx':11,'type':'POH'}",per:title
151,우익 섹터는 스위스와 같이 우크라이나의 시민들이 총기를 지니거나 가지고 있어야 한다고 주장한다.,"{'word':'우크라이나','start_idx':15,'end_idx':19,'type':'ORG'}","{'word':'스위스','start_idx':7,'end_idx':9,'type':'ORG'}",no_relation
152,투표를 진행한 나머지 9개 공화국에서는 전부 개혁된 소련 유지 지지율이 더 높았다.,"{'word':'9개 공화국','start_idx':12,'end_idx':17,'type':'ORG'}","{'word':'소련','start_idx':29,'end_idx':30,'type':'ORG'}",no_relation
153,이호르 테레호프 하르키우 시장은 이후 민간인 9명이 사망하고 37명이 부상당했다고 말했다.,"{'word':'테레호프','start_idx':4,'end_idx':7,'type':'PER'}","{'word':'시장','start_idx':14,'end_idx':15,'type':'POH'}",per:title
154,스타로빌스크 근처에서 초기 충돌이 2022년 2월 24일에 보고되었다.,"{'word':'스타로빌스크','start_idx':0,'end_idx':5,'type':'ORG'}","{'word':'2022년 2월 24일','start_idx':19,'end_idx':30,'type':'DAT'}",no_relation
155,또한 둘의 합의하에 연방정부의 요직 인물을 결정하고 공산당의 활동을 중지시켰다.,"{'word':'연방정부','start_idx':11,'end_idx':14,'type':'ORG'}","{'word':'공산당','start_idx':29,'end_idx':31,'type':'ORG'}",no_relation
156,유로마이단이라는 용어는 유럽을 짧게 지칭하는 유로(Euro)와 시위가 집중되는 키이우의 중심 광장인 독립광장의 우크라이나 이름 Maidan Nezalezhnosti의 마이단(Maidan)을 따서 지어졌다.,"{'word':'독립광장','start_idx':56,'end_idx':59,'type':'ORG'}","{'word':'키이우','start_idx':44,'end_idx':46,'type':'ORG'}",org:member_of
157,"1991년 1월 14일, 니콜라이 리즈코프가 '소련의 총리'직으로 불리는 소련 각료평의회 주석에서 사임하였고, 그를 이어 발렌틴 파블로프가 소련 총리직에 취임하였다.","{'word':'니콜라이 리즈코프','start_idx':14,'end_idx':22,'type':'PER'}","{'word':'발렌틴 파블로프','start_idx':68,'end_idx':75,'type':'PER'}",no_relation
158,"이후 1973년에는 그린란드를 제외한 덴마크, 아일랜드, 영국이, 1981년에는 그리스가, 1986년에는 스페인, 포르투갈이 가입했다.","{'word':'아일랜드','start_idx':26,'end_idx':29,'type':'ORG'}","{'word':'스페인','start_idx':59,'end_idx':61,'type':'ORG'}",no_relation
159,수다크 지역의 레이다 기지 또한 포위당하여 항복하라고 요구하고 있다.,"{'word':'수다크 지역','start_idx':0,'end_idx':5,'type':'ORG'}","{'word':'레이다 기지','start_idx':8,'end_idx':13,'type':'ORG'}",org:property
160,벨라베자 조약이 소련을 합법적으로 해산시켰는지에 대해선 논란의 여지가 남아있었다. 하지만 12월 21일 소련의 12개 공화국 중 조지아를 제외한 11개 공화국 정상이 모여 소련 해체를 공식적으로 확인하고 독립국가연합의 창설을 발표한 알마아타 조약에 서명하면서 소련의 해체는 확실해졌다.,"{'word':'벨라베자 조약','start_idx':0,'end_idx':6,'type':'EVE'}","{'word':'12월 21일','start_idx':50,'end_idx':56,'type':'DAT'}",no_relation
161,소련이 붕괴되며 각 공화국의 경제적 유대 관계가 붕괴되며 동구권 및 구소련 국가의 생활 수준은 대공황보다 더 심한 수준으로 붕괴되는 결과를 가져왔다.,"{'word':'대공황','start_idx':53,'end_idx':55,'type':'EVE'}","{'word':'소련','start_idx':0,'end_idx':1,'type':'ORG'}",no_relation
162,또한 다른 공화국들도 CIS에 가입하라고 초청했다.,"{'word':'공화국들','start_idx':6,'end_idx':9,'type':'ORG'}","{'word':'CIS','start_idx':12,'end_idx':14,'type':'ORG'}",no_relation
163,위원회와 그들의 계승자들은 새로운 회원국이 가입하면서 확장되었다.,"{'word':'회원국','start_idx':19,'end_idx':21,'type':'ORG'}","{'word':'위원회','start_idx':0,'end_idx':2,'type':'ORG'}",no_relation
164,당시 우크라이나의 최고 라다에 해당되는 우크라이나 최고대표대회 총선에서 서우크라이나에선 민주 블록이 압승을 거뒀다.,"{'word':'민주 블록','start_idx':49,'end_idx':53,'type':'ORG'}","{'word':'서우크라이나','start_idx':40,'end_idx':45,'type':'ORG'}",no_relation
165,"10월 17일엔 마솔이 사임했으며, 10월 20일엔 므스티슬라우 총대주교가 46년간 이어졌던 소련의 추방령에서 풀어나 우크라이나에 도착해 키예프 성 소피아 대성당에 입성했다.","{'word':'므스티슬라우','start_idx':29,'end_idx':34,'type':'PER'}","{'word':'총대주교','start_idx':36,'end_idx':39,'type':'POH'}",per:title
166,2월 9일엔 우크라이나 법무부가 루흐 정선을 정식 단체로 승인했다. 하지만 3월 4일 열릴 총선에 루흐 전선이 후보자를 등록하기엔 이미 너무 늦은 후였다.,"{'word':'루흐 정선','start_idx':18,'end_idx':22,'type':'ORG'}","{'word':'법무부','start_idx':13,'end_idx':15,'type':'ORG'}",no_relation
167,"오전 3시 27분(UTC+2), 러시아 제11근위공중강습여단의 대위와 상병이 체르니히우 근교에서 우크라이나군에 항복했다.","{'word':'러시아','start_idx':18,'end_idx':20,'type':'ORG'}","{'word':'제11근위공중강습여단','start_idx':22,'end_idx':32,'type':'ORG'}",org:property
168,8월에서 12월 사이 10개 공화국이 또 다른 쿠데타의 공포로 독립을 선언했다.,"{'word':'공화국','start_idx':16,'end_idx':18,'type':'ORG'}","{'word':'8월','start_idx':0,'end_idx':1,'type':'DAT'}",no_relation
169,"자포리자, 수미, 드니프로페트로우스크 등 러시아어권에서 시위대가 정부 청사를 점령하려 시도하고 있으나, 경찰 및 군병력의 강한 저항에 부딪히고 있다.","{'word':'시위대','start_idx':31,'end_idx':33,'type':'ORG'}","{'word':'군병력','start_idx':63,'end_idx':65,'type':'ORG'}",org:hostile
170,유럽 연합의 기원은 1946년 9월 19일 영국 수상 윈스턴 처칠이 스위스의 취리히에서 한 유명한 유럽에 관한 연설에까지 거슬러 올라간다.,"{'word':'윈스턴 처칠','start_idx':30,'end_idx':35,'type':'PER'}","{'word':'수상','start_idx':27,'end_idx':28,'type':'POH'}",per:title
171,"야로시에 따르면, 우익 섹터는 내무부 및 보안부의 은퇴한 임원들을 모집하고 있다고 밝혔다.","{'word':'야로시','start_idx':0,'end_idx':2,'type':'PER'}","{'word':'내무부','start_idx':17,'end_idx':19,'type':'ORG'}",no_relation
172,"앙겔라 메르켈 독일 총리는 이번 사태로 독일-러시아 간 경제 활동이 급격히 축소되겠지만 그럼에도 불구하고 정치, 경제적으로 러시아가 득 볼 것이 없을 것이라며 경고했다.","{'word':'앙겔라 메르켈','start_idx':0,'end_idx':6,'type':'PER'}","{'word':'총리','start_idx':11,'end_idx':12,'type':'POH'}",per:title
173,우익 섹터는 제2차 세계 대전 당시 추축군 및 소련군 모두에게 맞서 싸웠던 우크라이나 반란군과 같은 여러 우크라이나 파르티잔으로부터 시작되었다고 보고 있다.,"{'word':'소련군','start_idx':26,'end_idx':28,'type':'ORG'}","{'word':'우크라이나 반란군','start_idx':42,'end_idx':50,'type':'ORG'}",org:hostile
174,한편 우크라이나 당국은 우크라이나군이 최소 6대의 GAZ Tigr-Ms를 포함해 하르키우에 진입한 러시아 군용 차량의 절반을 파괴했다고 주장했다.,"{'word':'우크라이나','start_idx':3,'end_idx':7,'type':'ORG'}","{'word':'GAZ Tigr-Ms','start_idx':28,'end_idx':38,'type':'ORG'}",no_relation
175,유럽 연합의 언어는 가입국 각각의 공용어로 정해져 있어서 2013년 7월 1일 이후에는 총 공용어 수가 24개나 된다.,"{'word':'가입국','start_idx':11,'end_idx':13,'type':'ORG'}","{'word':'유럽 연합','start_idx':0,'end_idx':4,'type':'ORG'}",org:member_of
176,"본디, 핵 확산 금지 조약은 25년 기한이었으나 1995년 5월 11일, 뉴욕에서의 평가회의에서 서명국이 합의하여 조약을 조건없이 무기한 연장하기로 결정했다.","{'word':'뉴욕','start_idx':41,'end_idx':42,'type':'ORG'}","{'word':'서명국','start_idx':54,'end_idx':56,'type':'ORG'}",no_relation
177,이 사건으로 국제 사회에서 소련의 입장이 악화되었으며 리투아니아의 저항은 더욱 거세졌다.,"{'word':'리투아니아','start_idx':30,'end_idx':34,'type':'ORG'}","{'word':'소련','start_idx':15,'end_idx':16,'type':'ORG'}",org:hostile
178,"우크라이나 크림 자치 공화국 일대에서는 키예프에서 일어난 혁명에 반대하고 러시아와의 유대 또는 통합에 찬성하는 친러시아계 사람들이 이에 반대하는 시위가 일어났으며, 이에 반해 친우크라이나계 시민들은 혁명에 찬성하고 있다.","{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'러시아','start_idx':41,'end_idx':43,'type':'ORG'}",no_relation
179,1990년 2월 12일에서 14일 사이 타지크 소비에트 사회주의 공화국의 수도인 두샨베에서 타지크인과 강제이주된 아르메니아인 간 민족갈등이 터져 반아르메니아 민족분규인 대봉기가 일어났다.,"{'word':'반아르메니아 민족분규','start_idx':81,'end_idx':91,'type':'EVE'}","{'word':'1990년 2월 12일','start_idx':0,'end_idx':11,'type':'DAT'}",eve:date
180,러시아-우크라이나 국경에서 남쪽으로 32km 떨어진 곳에 위치하며 러시아어 화자가 다수를 차지하고 있는 도시인 하르키우는 우크라이나에서 두 번째로 큰 도시로 러시아군의 주요 표적으로 여겨지고 있다.,"{'word':'하르키우','start_idx':62,'end_idx':65,'type':'ORG'}","{'word':'우크라이나','start_idx':68,'end_idx':72,'type':'ORG'}",org:member_of
181,그러나 우크라이나 군인과 민병대가 도시 내에서 러시아군과 교전하기 시작하면서 격렬한 시가전이 벌어졌다.,"{'word':'우크라이나 군인','start_idx':4,'end_idx':11,'type':'ORG'}","{'word':'러시아군','start_idx':26,'end_idx':29,'type':'ORG'}",org:hostile
182,영국은 러시아 자금이 대거 몰려있으며 프랑스는 상륙함 2척 수출 계약을 한 상태다.,"{'word':'러시아','start_idx':4,'end_idx':6,'type':'ORG'}","{'word':'프랑스','start_idx':21,'end_idx':23,'type':'ORG'}",no_relation
183,또한 같은 날엔 캐나다가 우크라이나계 캐나다인인 네스토르 하요우스키를 키예프 총영사로 파견한다고 발표했다.,"{'word':'네스토르 하요우스키','start_idx':27,'end_idx':36,'type':'PER'}","{'word':'총영사','start_idx':43,'end_idx':45,'type':'POH'}",per:title
184,한편 러시아 국방부 대변인 이고르 코나셴코프는 러시아군이 우크라이나 제302대공미사일연대의 항복을 받고 471명의 우크라이나 군인을 생포했다고 밝혔다.,"{'word':'러시아군','start_idx':26,'end_idx':29,'type':'ORG'}","{'word':'우크라이나','start_idx':32,'end_idx':36,'type':'ORG'}",org:hostile
