,sentence,subject_entity,object_entity,label
88,또한 아제르바이잔에서도 숨가이트 포그롬과 같은 아르메니아인 학살이 일어났다.,"{'word':'숨가이트 포그롬','start_idx':13,'end_idx':20,'type':'EVE'}","{'word':'아제르바이잔','start_idx':3,'end_idx':8,'type':'LOC'}",eve:place
89,"1988년 11월 13일, 문화 조직 '스파드치나', 키예프 대학교 학생 모임 흐로마다, 환경모임 '젤레니 스비트'(녹색 세계), '누스페라' 등이 모여 만명의 사람들이 생태 문제를 중점에 둔 공식적으로 허가된 모임을 가졌다.","{'word':'젤레니 스비트','start_idx':56,'end_idx':62,'type':'ORG'}","{'word':'녹색 세계)','start_idx':65,'end_idx':70,'type':'ORG'}",org:alternate_names
90,반면에 발트 3국은 북대서양 조약 기구(NATO)와 유럽 연합(EU)에 가입하며 서구권과 긴밀한 유대 관계를 맺고 있다.,"{'word':'유럽 연합','start_idx':29,'end_idx':33,'type':'ORG'}","{'word':'EU','start_idx':35,'end_idx':36,'type':'ORG'}",org:alternate_names
91,"5월 29일엔 옐친이 최고 소비에트의 의원이 되었으며, 그 해 여름엔 러시아 민족주의자와 자유주의자들이 모여 소련 최초의 야당인 지역간 대의원 집단을 결성했다.","{'word':'옐친','start_idx':8,'end_idx':9,'type':'PER'}","{'word':'의원','start_idx':21,'end_idx':22,'type':'POH'}",per:title
92,"1990년 6월 12일, 러시아 인민대표대회는 러시아가 주권 국가임을 선언하였다.","{'word':'러시아','start_idx':26,'end_idx':28,'type':'ORG'}","{'word':'1990년 6월 12일','start_idx':0,'end_idx':11,'type':'DAT'}",no_relation
93,5월달엔 이 시위에서 아르메니아 지식인과 민족주의자가 모여 아르메니아의 초대 대통령이 될 레본 테르페트로샨을 포함한 11명이 카라바흐 위원회를 만들고 새로운 운동을 펼치기 시작했다.,"{'word':'레본 테르페트로샨','start_idx':50,'end_idx':58,'type':'PER'}","{'word':'아르메니아','start_idx':12,'end_idx':16,'type':'ORG'}",no_relation
94,2월 말엔 3월 26일 열릴 소련 인민대표대회 선거를 앞두고 키예프에서 선거법에 항의하는 대규모 시위가 열렸으며 우크라이나 공산당 제1서기 볼로디미르 셰르비츠키의 사임을 촉구했다.,"{'word':'볼로디미르 셰르비츠키','start_idx':78,'end_idx':88,'type':'PER'}","{'word':'제1서기','start_idx':73,'end_idx':76,'type':'POH'}",per:title
95,"8월 19일, 성 베드로와 성 파울로 러시아 정교회 성당이 우크라이나 독립정교회로 바뀔 것이라고 발표했다.","{'word':'발표','start_idx':54,'end_idx':55,'type':'EVE'}","{'word':'8월 19','start_idx':0,'end_idx':4,'type':'DAT'}",eve:date
96,"3월 7일엔 최종 후보자 5,074명이 발표되었으며 이 중 공산당 당원이 85%를 차지했다.","{'word':'공산당','start_idx':33,'end_idx':35,'type':'ORG'}","{'word':'3월 7일','start_idx':0,'end_idx':4,'type':'DAT'}",no_relation
97,다음 날인 10월 18일엔 카라바흐에서 아르메니아 천여명이 아르메니아인의 권리를 요구하며 시위를 벌였다.,"{'word':'아르메니아','start_idx':22,'end_idx':26,'type':'ORG'}","{'word':'카라바흐','start_idx':15,'end_idx':18,'type':'ORG'}",no_relation
98,"이 공화국들은 지역 공화국법에 어긋나는 연방법 준수를 거부하기 시작하고, 지역 경제 통제권을 주장하며 모스크바로 조세를 보내는 것을 거부하였다.","{'word':'모스크바','start_idx':57,'end_idx':60,'type':'ORG'}","{'word':'공화국','start_idx':2,'end_idx':4,'type':'ORG'}",no_relation
99,"모스크바: 미하일 고르바초프, 새 서기장.","{'word':'미하일 고르바초프','start_idx':6,'end_idx':14,'type':'PER'}","{'word':'서기장','start_idx':19,'end_idx':21,'type':'POH'}",per:title
100,아르메니아: 카라바흐 위원회 석방.,"{'word':'카라바흐 위원회','start_idx':7,'end_idx':14,'type':'ORG'}","{'word':'아르메니아','start_idx':0,'end_idx':4,'type':'ORG'}",no_relation
101,작가 무흐타르 사하노프는 KGB에게 168명이 사살당했다고 주장했으나 이에 대해선 정확하게 확인되지 않았다.,"{'word':'무흐타르 사하노프','start_idx':3,'end_idx':11,'type':'PER'}","{'word':'작가','start_idx':0,'end_idx':1,'type':'POH'}",per:title
102,"12월 10일, 리비우에선 처음으로 국제 인권의 날 행사가 열렸다.","{'word':'국제 인권의 날 행사','start_idx':20,'end_idx':30,'type':'EVE'}","{'word':'12월 10일','start_idx':0,'end_idx':6,'type':'DAT'}",eve:date
103,이 선거에서 스베르들롭스크 선거구에서 72%의 지지율로 보리스 옐친이 당선되었다.,"{'word':'보리스 옐친','start_idx':31,'end_idx':36,'type':'PER'}","{'word':'스베르들롭스크','start_idx':7,'end_idx':13,'type':'ORG'}",no_relation
104,11월 28일엔 우크라이나 SSR 종교위원회가 우크라이나 카톨릭교회를 합법적 종교조직으로 인정하는 안건을 통과했다.,"{'word':'SSR 종교위원회','start_idx':15,'end_idx':23,'type':'ORG'}","{'word':'우크라이나','start_idx':9,'end_idx':13,'type':'ORG'}",org:member_of
105,10월 20일엔 1930년대 강제해산 이후 처음으로 우크라이나 독립정교회 성직자들이 리비우에서 처음 모임을 가졌다.,"{'word':'독립정교회','start_idx':35,'end_idx':39,'type':'ORG'}","{'word':'성직자','start_idx':41,'end_idx':43,'type':'PER'}",org:top_members/employees
106,"이날 1944년 소련에 강제 병합된 날을 추모하며 2백만명의 사람들이 모여 리투아니아, 라트비아, 에스토니아를 잇는 인간 사슬을 만들었다.","{'word':'리투아니아','start_idx':42,'end_idx':46,'type':'ORG'}","{'word':'라트비아','start_idx':49,'end_idx':52,'type':'ORG'}",no_relation
107,"이후 2018년 러시아 대통령 선거에서 푸틴 대통령이 4선에 성공하면서 1,600명의 시민들이 푸틴 러시아 대통령에게 반대하는 시위에 참가하였다.","{'word':'푸틴','start_idx':22,'end_idx':23,'type':'PER'}","{'word':'대통령','start_idx':25,'end_idx':27,'type':'POH'}",per:title
108,"입법부 숙의 시간이 공개적으로 검열되지 않은 채 TV로 생중계되면서, 소련 국민들은 그동안 공포의 대상이었던 공산당 정부가 심문받고 책임을 묻게 되는 광경을 보게 되었다.","{'word':'입법부','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'소련','start_idx':39,'end_idx':40,'type':'ORG'}",org:member_of
109,1985년 4월 23일엔 고르바초프의 스승이었던 예고르 리가초프와 니콜라이 리즈코프를 정치국원으로 보냈다.,"{'word':'니콜라이 리즈코프','start_idx':37,'end_idx':45,'type':'PER'}","{'word':'정치국원','start_idx':48,'end_idx':51,'type':'POH'}",per:title
110,"전 소비에트 국가들 중 몇몇은 독립국가연합, 유라시아 경제 공동체, 러시아 벨라루스 연맹국, 유라시아 관세동맹, 유라시아 경제 연합 등을 통해 소련 붕괴 이후에도 러시아와 긴밀한 유대 관계를 맺고 있다.","{'word':'러시아','start_idx':38,'end_idx':40,'type':'ORG'}","{'word':'벨라루스','start_idx':42,'end_idx':45,'type':'ORG'}",org:friendly
111,"스테파나케르트에선 아제르바이잔인 소수민족이 추방당했고, 슈샤에선 아르메니아인 소수민족이 추방당했다.","{'word':'슈샤','start_idx':31,'end_idx':32,'type':'ORG'}","{'word':'스테파나케르트','start_idx':0,'end_idx':6,'type':'ORG'}",no_relation
112,고르바초프는 중앙유럽의 소련 통제는 많이 풀어주었으나 발트 해 지역의 분리독립은 용납할 수 없고 필요한 경우 금수조치와 무력 사용을 통해 진압할 것이라 말했다.,"{'word':'고르바초프','start_idx':0,'end_idx':4,'type':'PER'}","{'word':'소련','start_idx':13,'end_idx':14,'type':'ORG'}",no_relation
113,"소련의 각 공화국들은 국가 주권을 선언하기 시작했으며, 모스크바 중앙정부와 ""법 투쟁""을 시작했다.","{'word':'소련','start_idx':0,'end_idx':1,'type':'ORG'}","{'word':'모스크바','start_idx':31,'end_idx':34,'type':'ORG'}",no_relation
114,한편 키시너우 국가대의회() 앞에서 열린 일련의 대규모 시위로 인민전선이 처음으로 대규모 성과를 이루었다.,"{'word':'국가대의회','start_idx':8,'end_idx':12,'type':'ORG'}","{'word':'키시너우','start_idx':3,'end_idx':6,'type':'ORG'}",org:member_of
115,"10월 15일 열린 선거법 시위에선 체르보노흐라드, 체르니우치, 리우네, 지토미르에서 수천명이, 드니프로페트로우스크에서 500명, 리비우에서 3만명이 모였다.","{'word':'선거법 시위','start_idx':11,'end_idx':16,'type':'EVE'}","{'word':'10월 15','start_idx':0,'end_idx':5,'type':'DAT'}",eve:date
116,"1990년 1월 첫주, 아제르바이잔의 월경지 나히체반 자치 공화국에서는 인민 전선 소속 군중 무리가 이란 국경을 따라 철조망과 감시탑을 파괴하면서 수천명의 소련 아제르바이잔인이 국경을 넘어 이란령 아제르바이잔으로 향해 아제르바이잔 민족에 합세했다.","{'word':'나히체반 자치 공화국','start_idx':25,'end_idx':35,'type':'ORG'}","{'word':'아제르바이잔','start_idx':13,'end_idx':18,'type':'ORG'}",org:member_of
117,12월 10일엔 민주연합이 키예프에 주최한 인권의 날 행사에 수백명이 참여했다.,"{'word':'인권의 날 행사','start_idx':24,'end_idx':31,'type':'EVE'}","{'word':'12월 10일','start_idx':0,'end_idx':6,'type':'DAT'}",eve:date
118,"1987년 11월 11일, 옐친은 모스크바 공산당 제1서기에 해임되었다.","{'word':'1987년 11월 11일','start_idx':0,'end_idx':12,'type':'PER'}","{'word':'옐친','start_idx':15,'end_idx':16,'type':'DAT'}",no_relation
119,"1987년 10월 17일, 예레반에서 약 3천명이 나이리트 화학플랜트가 세반 호를 오염시키고 있으며, 메차모르 원자력 발전소가 예레반의 공기 질을 심하게 악화시키고 있다고 항의하며 거리 시위에 나섰다.","{'word':'거리 시위','start_idx':101,'end_idx':105,'type':'EVE'}","{'word':'1987년 10월 17일','start_idx':0,'end_idx':12,'type':'DAT'}",eve:date
120,에스토니아 인민 전선은 1988년 4월 창설되었다.,"{'word':'에스토니아 인민 전선','start_idx':0,'end_idx':10,'type':'ORG'}","{'word':'1988년 4월','start_idx':13,'end_idx':20,'type':'DAT'}",no_relation
121,"1989년 4월 7일, 그루지야 공산당 본부 앞에서 10만명의 시위대가 모여 조지아의 소련으로부터의 독립과 압하지야와 조지아와의 통합 국가 건설을 외치며 시위를 벌인 후, 소련군이 트빌리시로 파견되었다.","{'word':'조지아','start_idx':66,'end_idx':68,'type':'ORG'}","{'word':'압하지야','start_idx':60,'end_idx':63,'type':'ORG'}",no_relation
122,"10월 24일, 최고 소비에트는 공산당 및 기타 공산당 기관을 위한 특별의석을 폐지하는 안건을 통과했다.","{'word':'공산당','start_idx':18,'end_idx':20,'type':'ORG'}","{'word':'소비에트','start_idx':12,'end_idx':15,'type':'ORG'}",no_relation
123,약 100여명이 구금되었고 몇몇은 노동수용소(굴라크)로 끌려갔다.,"{'word':'노동수용소','start_idx':19,'end_idx':23,'type':'ORG'}","{'word':'굴라크','start_idx':25,'end_idx':27,'type':'ORG'}",org:alternate_names
124,4기 재임 중에도 푸틴 대통령은 안정적인 지지층과 집권체제의 공고화를 위해 서방과의 갈등관계를 계속해서 조장할 것이라는 전망이 있다.,"{'word':'푸틴','start_idx':10,'end_idx':11,'type':'PER'}","{'word':'대통령','start_idx':13,'end_idx':15,'type':'POH'}",per:title
125,"7월 1일에는 그리고리 로마노프를 정치국원에서 축출시켜 경쟁자를 제거했고, 보리스 옐친과 레브 자이코프를 사무국원으로 선출했다.","{'word':'레브 자이코프','start_idx':50,'end_idx':56,'type':'PER'}","{'word':'사무국원','start_idx':59,'end_idx':62,'type':'POH'}",per:title
126,과거 두 번의 러시아 대통령 재임(8년간) 뒤 드미트리 메드베데프 대통령의 총리로 4년간을 지낸 뒤 또다시 2012년 러시아 대통령 선거에 출마하여 당선되었다.,"{'word':'드미트리 메드베데프','start_idx':26,'end_idx':35,'type':'PER'}","{'word':'러시아','start_idx':8,'end_idx':10,'type':'ORG'}",no_relation
127,"2월 20일엔 오페라 광장에 3만명의 시위대가 모였으며, 2월 22일엔 10만명, 그 다음날인 2월 23일엔 30만명이 모이고 대중교통 파업이 시작되었으며 2월 25일엔 아르메니아 인구의 1/4인 백만명이 시위에 모였다.","{'word':'대중교통 파업','start_idx':71,'end_idx':77,'type':'EVE'}","{'word':'2월 23일','start_idx':53,'end_idx':58,'type':'DAT'}",eve:date
128,"이 사건으로 인해 소련의 원자력에 대한 큰 타격을 입었을 뿐 아니라, 복구 비용으로 3억 2700만 달러로 추산되는 등 재정에도 큰 피해를 입게 되었다.","{'word':'소련','start_idx':10,'end_idx':11,'type':'ORG'}","{'word':'원자력','start_idx':14,'end_idx':16,'type':'POH'}",org:property
129,1987년 8월 23일은 1939년에 이오시프 스탈린과 아돌프 히틀러가 당시 독립국이었던 발트 국가를 소련에 병합한다는 내용의 독일-소련 불가침 조약이 맺어진지 48주년이 된 날이었다.,"{'word':'독일-소련 불가침 조약','start_idx':71,'end_idx':82,'type':'EVE'}","{'word':'1939년','start_idx':14,'end_idx':18,'type':'DAT'}",eve:date
130,결국 12월 11일 고르바초프는 카라바흐 위원회 구성원 전원을 체포하라는 명령을 내렸다.,"{'word':'고르바초프','start_idx':11,'end_idx':15,'type':'PER'}","{'word':'카라바흐 위원회','start_idx':18,'end_idx':25,'type':'ORG'}",no_relation
131,아르메니아로 향하는 모든 철도를 봉쇄하기 시작했는데 아르메니아로 오는 화물의 85%가 아제르바이잔을 경유했기 때문에 아르메니아에서는 연료와 식량 부족 사태가 일어났다.,"{'word':'아제르바이잔','start_idx':48,'end_idx':53,'type':'ORG'}","{'word':'아르메니아','start_idx':29,'end_idx':33,'type':'ORG'}",no_relation
132,12월 5일엔 소련 민병대가 개입을 시작하여 무력으로 광장을 비우고 10달간 통행금지령을 내렸다.,"{'word':'통행금지령','start_idx':43,'end_idx':47,'type':'EVE'}","{'word':'12월 5일','start_idx':0,'end_idx':5,'type':'DAT'}",eve:date
133,"1990년 2월 7일, CPSU 중앙위원회는 고르바초프가 제안한 일당제 정치체제 포기 권고안을 받아들였다.","{'word':'고르바초프','start_idx':25,'end_idx':29,'type':'PER'}","{'word':'CPSU 중앙위원회','start_idx':13,'end_idx':22,'type':'ORG'}",no_relation
134,1989년 6월 30일부터 7월 1일까지 열린 2기 총회에선 이온 하드르커가 의장으로 선출되었다.,"{'word':'이온 하드르커','start_idx':34,'end_idx':40,'type':'PER'}","{'word':'의장','start_idx':43,'end_idx':44,'type':'POH'}",per:title
135,"3월 11일, 리투아니아 SSR에서 새로 꾸려진 최고회의 의장(대통령)으로 사유디스의 지도자인 비타우타스 란즈베르기스가 선출됨과 동시에 그가 리투아니아 국가 재건 법률을 선포하며 소련 내 소비에트 공화국 중에선 처음으로 소련을 탈퇴하고 독립국을 선언하였다.","{'word':'비타우타스 란즈베르기스','start_idx':53,'end_idx':64,'type':'PER'}","{'word':'최고회의 의장','start_idx':27,'end_idx':33,'type':'POH'}",per:title
136,옐친은 민주적이고 급진적인 최고 소비에트 대의원의 지지를 얻었으며 정치 지형은 더욱 급변하였다.,"{'word':'옐친','start_idx':0,'end_idx':1,'type':'PER'}","{'word':'소비에트','start_idx':18,'end_idx':21,'type':'ORG'}",no_relation
137,"이는 그동안 푸틴 대통령이 그동안 우크라이나 사태에 대한 러시아군의 개입 주장을 강하게 부인해온 것과는 상반되는 사실이라, 논란이 예상된다.","{'word':'푸틴','start_idx':7,'end_idx':8,'type':'PER'}","{'word':'대통령','start_idx':10,'end_idx':12,'type':'POH'}",per:title
138,이는 공식 소비에트 역사에선 부정하는 사건을 추모하기 위해 발트 공화국에 연 첫 대규모 시위였다.,"{'word':'첫 대규모 시위','start_idx':43,'end_idx':50,'type':'EVE'}","{'word':'발트 공화국','start_idx':33,'end_idx':38,'type':'LOC'}",eve:place
139,이 선거는 4월에 최종적으로 끝났다.,"{'word':'선거','start_idx':2,'end_idx':3,'type':'EVE'}","{'word':'4월','start_idx':6,'end_idx':7,'type':'DAT'}",no_relation
140,"제19차 당대회의 넷째 날이자 마지막 날인 1988년 7월 1일, 고르바초프는 소련 인민대표대회라 불리는 새로운 최고입법기관을 창설하자는 막판 제안에 대표단을 지지를 받는 데 성공했다.","{'word':'최고입법기관','start_idx':63,'end_idx':68,'type':'ORG'}","{'word':'소련 인민대표대회','start_idx':44,'end_idx':52,'type':'ORG'}",org:alternate_names
141,그 전날인 1991년 12월 25일엔 소련의 대통령이자 소련의 지도자였던 미하일 고르바초프가 대통령직을 사임하고 소련 지도부를 해체했으며 소련의 핵무기 발사 시스템을 포함한 전권을 러시아의 대통령 보리스 옐친에게 승계했다.,"{'word':'보리스 옐친','start_idx':110,'end_idx':115,'type':'PER'}","{'word':'대통령','start_idx':106,'end_idx':108,'type':'POH'}",per:title
142,1988년 10월 브라자우스카스는 사유디스의 압력을 받고 독립 리투아니아의 국기인 황-녹-적 국기를 합법화했으며 1988년 11월에는 리투아니아어를 공화국의 공식 언어로 하는 새로운 언어법을 통과시켰다.,"{'word':'리투아니아','start_idx':35,'end_idx':39,'type':'ORG'}","{'word':'1988년 10월','start_idx':0,'end_idx':8,'type':'DAT'}",no_relation
143,특히 이 시위는 키시너우 슈테판 대공 기념비와 키시너우 클래식 거리 공원을 중심으로 일어났다.,"{'word':'키시너우 슈테판 대공 기념비','start_idx':9,'end_idx':23,'type':'ORG'}","{'word':'키시너우 클래식 거리 공원','start_idx':26,'end_idx':39,'type':'ORG'}",no_relation
144,"또한, KGB 의장이었던 빅토르 체브리코프를 후보국원에서 정치국원으로 선출시키고 국방장관이었던 세르게이 소콜로프를 후보국원으로 선출시켜 강한 '권력'을 가진 관료부를 안심하게 만들었다.","{'word':'빅토르 체브리코프','start_idx':14,'end_idx':22,'type':'PER'}","{'word':'의장','start_idx':8,'end_idx':9,'type':'POH'}",per:title
145,이 집회는 소련 공식언론엔 큰 비판을 받았고 경찰도 밀접하게 감시했으나 시위가 방해받진 않았다.,"{'word':'소련','start_idx':6,'end_idx':7,'type':'ORG'}","{'word':'경찰','start_idx':25,'end_idx':26,'type':'ORG'}",no_relation
146,"고르바초프는 미국 방문 중 서둘러 아르메니아로 향했으며, 나고르노카라바흐를 아르메니아로 병합하라는 시위대에 마주쳤다.","{'word':'고르바초프','start_idx':0,'end_idx':4,'type':'PER'}","{'word':'미국','start_idx':7,'end_idx':8,'type':'ORG'}",no_relation
147,"민병대가 이 행사를 해산시키러 했으나, 결국 스탈린이 종교를 금지한 1946년 이후 최대의 카톨릭교회 모임이 되버렸다. ""피의 목요일""로 알려진 8월 4일엔 우크라이나 소비에트 정부가 '페레스트로이카 홍보를 위한 민주전선'이 조직한 시위를 강력하게 금지했다.","{'word':'스탈린','start_idx':25,'end_idx':27,'type':'PER'}","{'word':'우크라이나','start_idx':88,'end_idx':92,'type':'ORG'}",no_relation
148,5월 6일에는 러시아 민족주의 단체 팜야트가 처음으로 모스크바에서 허가받지 않은 시위를 열었다.,"{'word':'팜야트','start_idx':20,'end_idx':22,'type':'ORG'}","{'word':'러시아','start_idx':8,'end_idx':10,'type':'ORG'}",org:member_of
149,포로셴코는 러시아의 후원으로 분리자들에게 러시아가 무기를 응용하는 의문에 의하여 은답되었다.,"{'word':'포로셴코','start_idx':0,'end_idx':3,'type':'PER'}","{'word':'러시아','start_idx':23,'end_idx':25,'type':'ORG'}",no_relation
150,"1988년 11월 29일엔 소련 정부가 모든 외국어 라디오 방송에 대한 전파방해를 중단했으며, 소련 국민은 처음으로 공산당의 통제를 받지 않고 무제한적으로 해외 뉴스를 들을 수 있게 되었다.","{'word':'소련','start_idx':53,'end_idx':54,'type':'ORG'}","{'word':'1988년 11월 29일','start_idx':0,'end_idx':12,'type':'DAT'}",no_relation
151,"숨가이트에 살던 아르메니아인 14,000명은 거의 다 아르메니아로 도망쳤다.","{'word':'숨가이트','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'아르메니아','start_idx':30,'end_idx':34,'type':'ORG'}",no_relation
152,"1990년 5월 29일, 고르바초프가 러시아 대의원에게 압박을 가했으나 옐친은 러시아 최고 소비에트 의장으로 선출되었다.","{'word':'옐친','start_idx':40,'end_idx':41,'type':'PER'}","{'word':'최고 소비에트 의장','start_idx':48,'end_idx':57,'type':'POH'}",per:title
153,같은 날 돈바스 국민 투표를 진행하는데 자율 선언을 한 도네츠크 인민공화국과 루간스크 인민공화국을 가진 친러시아 연방 분리주의자들이 기다려야 한다고 말하였다.,"{'word':'루간스크 인민공화국','start_idx':43,'end_idx':52,'type':'ORG'}","{'word':'도네츠크 인민공화국','start_idx':31,'end_idx':40,'type':'ORG'}",no_relation
154,6월 22일엔 6월에 일어났던 소요사태에 대한 빈약한 대응을 근거로 카자흐스탄 공산당 제1서기였던 겐나디 콜빈을 해임하고 후에 독립 카자흐스탄의 대통령이 될 누르술탄 나자르바예프를 제1서기로 추대했다.,"{'word':'겐나디 콜빈','start_idx':55,'end_idx':60,'type':'PER'}","{'word':'카자흐스탄','start_idx':38,'end_idx':42,'type':'ORG'}",no_relation
155,"10월 26일부터 28일 사이엔 ""젤레니 스비트""(지구의 친구들-우크라이나) 환경협회가 첫 총회를 열었으며, 10월 27일엔 우크라이나 최고 소비에트가 공산당 및 기타 공산당 조직에 대한 '지도자'적 특별지위를 없애는 법안을 통과했다.","{'word':'젤레니 스비트','start_idx':19,'end_idx':25,'type':'ORG'}","{'word':'우크라이나','start_idx':70,'end_idx':74,'type':'ORG'}",no_relation
156,이 정책은 제1차 세계 대전 시기 전시 노력을 위해 알코올 의존증자를 감소하기 위해 시행한 니콜라이 2세의 정책을 본딴 것이었다.,"{'word':'제1차 세계 대전','start_idx':6,'end_idx':14,'type':'EVE'}","{'word':'니콜라이 2세','start_idx':51,'end_idx':57,'type':'PER'}",no_relation
157,"공산당 내 보수파들 일부는 미콜라스 부로케비추스를 필두로 소규모로 재창당하여 소련 공산당과 연대했다. 하지만, 리투아니아를 통치하는 공산당 세력은 모스크바의 통제를 벗어나게 되었으며 이는 소련 내 공화국 중 처음으로 일어난 일이었다.","{'word':'소련','start_idx':105,'end_idx':106,'type':'ORG'}","{'word':'리투아니아','start_idx':62,'end_idx':66,'type':'ORG'}",no_relation
158,"정부는 이 시위를 진압하지 않았으며, 발트 3국 전역에 이와 유사한 항의 시위가 열렸다.","{'word':'항의 시위','start_idx':38,'end_idx':42,'type':'EVE'}","{'word':'발트 3국 전역','start_idx':21,'end_idx':28,'type':'LOC'}",eve:place
159,"2018년 3월 18일 러시아 대선 과정에서 부정 투표가 곳곳에서 발생하였으나, 전체 투표 결과 76%의 역대 최다 득표율로 대통령 재선에 성공했다.","{'word':'러시아 대선','start_idx':13,'end_idx':18,'type':'EVE'}","{'word':'2018년 3월 18일','start_idx':0,'end_idx':11,'type':'DAT'}",eve:date
160,"1990년 1월 9일, 아르메니아 의회가 나고르노카라바흐 지역을 예산안에 포함시키면서 전투가 다시 시작되었으며 서로간에 인질 납치극 등이 벌여저 소련군 4명이 사망했다.","{'word':'아르메니아','start_idx':13,'end_idx':17,'type':'ORG'}","{'word':'나고르노카라바흐','start_idx':23,'end_idx':30,'type':'ORG'}",no_relation
161,"그럼에도 불구하고, 옐친의 이러한 행동과 '비밀스런 언변'에 대해 소식이 확산되었으며 곧 이를 다룬 사미즈다트(지하 출판물)가 퍼지기 시작했다.","{'word':'옐친','start_idx':11,'end_idx':12,'type':'PER'}","{'word':'지하 출판물','start_idx':62,'end_idx':67,'type':'POH'}",no_relation
162,그러나 돈바스 국민 투표에 러시아가 분리자들을 후원하여 90 퍼센트 가까운 투표자들이 우크라이나로부터 독립하는 데 호의를 가졌다고 주장하였다.,"{'word':'러시아','start_idx':15,'end_idx':17,'type':'ORG'}","{'word':'우크라이나','start_idx':48,'end_idx':52,'type':'ORG'}",no_relation
163,옐친과 고르바초프의 정치적 투쟁은 소련 붕괴에 많은 영향을 주었다.,"{'word':'고르바초프','start_idx':4,'end_idx':8,'type':'PER'}","{'word':'옐친','start_idx':0,'end_idx':1,'type':'PER'}",no_relation
164,"하지만, 1991년까진 공산당 외 다른 정당은 금지되어 있었다.","{'word':'공산당','start_idx':13,'end_idx':15,'type':'ORG'}","{'word':'1991년','start_idx':5,'end_idx':9,'type':'DAT'}",no_relation
165,1월 11일엔 인민 전선의 급진주의자들이 아제르바이잔 남부의 렌케란 도시에서 공산당 당사를 점거하는 등의 소요를 일으켰다.,"{'word':'아제르바이잔','start_idx':23,'end_idx':28,'type':'ORG'}","{'word':'렌케란 도시','start_idx':34,'end_idx':39,'type':'ORG'}",org:member_of
166,7월 5일엔 예레반의 츠바르트노츠 국제공항에서 군이 시위대를 물려내려다 발포하여 학생 1명이 사망했다.,"{'word':'츠바르트노츠 국제공항','start_idx':12,'end_idx':22,'type':'ORG'}","{'word':'예레반','start_idx':7,'end_idx':9,'type':'ORG'}",org:member_of
167,54세의 고르바초프는 당시 정치국 위원 중 제일 어린 사람이었다.,"{'word':'고르바초프','start_idx':5,'end_idx':9,'type':'PER'}","{'word':'위원','start_idx':19,'end_idx':20,'type':'POH'}",per:title
168,9월 17일엔 리비우에서 15만-20만명이 우크라이나 그리스 가톨릭교회의 합법화를 요구하며 가두 행진을 벌였다.,"{'word':'가두 행진','start_idx':51,'end_idx':55,'type':'EVE'}","{'word':'리비우','start_idx':8,'end_idx':10,'type':'LOC'}",eve:place
169,1998년 봄-여름 사이에는 아르메니아인과 아제르바이잔인간 민족 갈등이 고조되었다.,"{'word':'아르메니아','start_idx':16,'end_idx':20,'type':'ORG'}","{'word':'아제르바이잔','start_idx':24,'end_idx':29,'type':'ORG'}",org:hostile
170,발랴스는 이들을 만나 에스토니아의 정치 및 경제 부흥 모델을 지원하겠다고 하면서 대신 분리주의 및 급진주의적 경향을 자제시켜 달라고 요구했다.,"{'word':'발랴스','start_idx':0,'end_idx':2,'type':'PER'}","{'word':'에스토니아','start_idx':12,'end_idx':16,'type':'ORG'}",no_relation
171,"이 선거에서는 소련 공산당(CPSU)가 100석, 전노조 중앙 노동 조합 위원회가 100석, 전연방 레닌주의 청년 공산주의자 동맹 75석, 소련 여성위원회 75석, 전쟁 및 전시노동 참전자 조직 75석, 러시아 과학원과 같은 기타 조직이 325석을 얻었다.","{'word':'소련 공산당','start_idx':8,'end_idx':13,'type':'ORG'}","{'word':'CPSU','start_idx':15,'end_idx':18,'type':'ORG'}",org:alternate_names
172,5월 25일 우크라이나 대통령 선거에 참조로 푸틴 대통령은 우크라이나의 선거들이 똑바른 방향에서 단계라고 말하였다.,"{'word':'푸틴','start_idx':25,'end_idx':26,'type':'PER'}","{'word':'대통령','start_idx':28,'end_idx':30,'type':'POH'}",per:title
173,우즈베키스탄: 페르가나 봉기.,"{'word':'우즈베키스탄','start_idx':0,'end_idx':5,'type':'ORG'}","{'word':'페르가나','start_idx':8,'end_idx':11,'type':'ORG'}",no_relation
174,1989년 5월엔 신설된 크림 타타르족 국가 운동 의장에 소련의 반체제 인사인 무스타파 제밀레프가 당선되었다.,"{'word':'무스타파 제밀레프','start_idx':44,'end_idx':52,'type':'PER'}","{'word':'소련','start_idx':32,'end_idx':33,'type':'ORG'}",no_relation
175,"이날 저녁 7시 32분, 모스크바 크렘린에 마지막으로 소련의 국기가 내려가고 혁명 이전에 사용된 러시아의 국기가 게양되었다.","{'word':'소련','start_idx':30,'end_idx':31,'type':'ORG'}","{'word':'러시아','start_idx':54,'end_idx':56,'type':'ORG'}",no_relation
176,1989년 혁명과 소련의 붕괴는 냉전 종식의 신호탄이었다.,"{'word':'혁명','start_idx':6,'end_idx':7,'type':'EVE'}","{'word':'1989년','start_idx':0,'end_idx':4,'type':'DAT'}",eve:date
177,북한 문제 정책과 한국 민족의 미래적 통합 지지.,"{'word':'한국','start_idx':10,'end_idx':11,'type':'ORG'}","{'word':'북한','start_idx':0,'end_idx':1,'type':'ORG'}",no_relation
