,sentence,subject_entity,object_entity,label
86,"러시아 역시 수출 시장에서 우크라이나가 주요 수출국으로 여겨졌으며, 역사적으로 러시아 소비자들은 우크라이나 시장과 다른 시장들에 비해 결부되어 있었고, 러시아 소비자들의 90%가 우크라이나 시장을 희망했다.","{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'우크라이나','start_idx':15,'end_idx':19,'type':'ORG'}",org:friendly
87,"소비에트 대백과사전에서는 키예프 루스국이 봉건적 분열이 있어 군주들 사이에 갈등이 강했다고 적혀 있으며, 키예프 루스국의 수도는 키예프로, 러시아와 우크라이나의 기원이 같아 두 국가는 이에 대해 종종 격렬한 논쟁을 벌인다.","{'word':'키예프로','start_idx':72,'end_idx':75,'type':'ORG'}","{'word':'키예프 루스국','start_idx':59,'end_idx':65,'type':'ORG'}",org:member_of
88,"그런데 호전적으로 폴란드화를 거부했던 자포리자 코자크가 정부와 슐라흐타들과 충돌하였고, 코자크와 그의 지지자들은 흐멜니츠키 봉기 등을 일으키고 러시아와의 동맹을 원했다.","{'word':'흐멜니츠키 봉기','start_idx':63,'end_idx':70,'type':'EVE'}","{'word':'자포리자 코자크','start_idx':21,'end_idx':28,'type':'PER'}",no_relation
89,우크라이나는 1991년 옛 소련으로부터 독립한 직후 핵폭탄 약 5000발과 ICBM 170기 이상을 보유한 세계 3위의 핵보유국이었다.,"{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'ICBM','start_idx':42,'end_idx':45,'type':'POH'}",org:property
90,"동쪽은 태평양과 알래스카, 서쪽은 노르웨이, 핀란드, 폴란드, 에스토니아, 라트비아, 리투아니아, 벨라루스와, 남쪽은 조지아, 우크라이나, 아제르바이잔, 카자흐스탄, 중화인민공화국, 몽골, 조선민주주의인민공화국과, 북쪽은 북극해와 접해 있으며 오호츠크해와 베링 해협, 알래스카주에서 미국, 일본과 해상 국경을 유지하고 있다.","{'word':'알래스카','start_idx':9,'end_idx':12,'type':'ORG'}","{'word':'태평양','start_idx':4,'end_idx':6,'type':'ORG'}",no_relation
91,"또한 시베리아에 묻혀있는 광대한 천연자원을 활용하여 세계적인 산유국, 천연가스 생산국이기도 하다.","{'word':'시베리아','start_idx':3,'end_idx':6,'type':'ORG'}","{'word':'천연자원','start_idx':18,'end_idx':21,'type':'POH'}",org:property
92,"또한 1994년에는 대부분 과거에 공산국가였던 20개국이 평화를 위한 동반자라고 하는 나토와의 연대 기구에 가입하였고, 군사적으로도 참여하였다.","{'word':'공산국가','start_idx':19,'end_idx':22,'type':'ORG'}","{'word':'나토','start_idx':48,'end_idx':49,'type':'ORG'}",no_relation
93,핵미사일과 시설은 미국 주도로 폐기됐다.,"{'word':'미국','start_idx':10,'end_idx':11,'type':'ORG'}","{'word':'핵미사일','start_idx':0,'end_idx':3,'type':'POH'}",no_relation
94,"2월 27일 이른 아침, 우크라이나는 러시아군이 도시 밖으로 완전히 떠났다고 주장했고, 비탈리 킴은 텔레그램에 ""미콜라이우는 우리의 것이다!","{'word':'미콜라이우','start_idx':63,'end_idx':67,'type':'ORG'}","{'word':'비탈리 킴','start_idx':49,'end_idx':53,'type':'PER'}",org:top_members/employees
95,"다른 러시아 연방 법령들은 교육, 주택, 숙련 노동 훈련, 유럽 연합과의 관계, 국방 산업, 민족 간의 관계와 러시아 대통령 선거 운동이 있는 동안에 내려진 푸틴 대통령의 프로그램 조항들과 다룬 다른 정책들에 근심을 가졌다.","{'word':'푸틴','start_idx':88,'end_idx':89,'type':'PER'}","{'word':'대통령','start_idx':91,'end_idx':93,'type':'POH'}",per:title
96,"우크라이나가 핵무기를 러시아에 넘기고 핵 확산 금지 조약에 가입하며, 국제 사회는 우크라이나의 현 국경에 대한 주권을 확인하며 우크라이나에 대한 공격에 안보리가 대처한다는 조약이다.","{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'핵무기','start_idx':7,'end_idx':9,'type':'POH'}",org:property
97,북대서양 조약 기구 회원국의 군사 지출비는 세계 전체 군사 지출비의 70%을 차지한다.,"{'word':'북대서양 조약 기구 회원국','start_idx':0,'end_idx':13,'type':'ORG'}","{'word':'군사 지출비','start_idx':16,'end_idx':21,'type':'POH'}",no_relation
98,"푸틴 러시아 대통령은 ""두 사람이 함께 살지 않고 있다는 소문이 있다""는 기자의 질문에 가볍게 웃은 뒤 ""그건 그래요""라고 말했다.","{'word':'푸틴','start_idx':0,'end_idx':1,'type':'PER'}","{'word':'대통령','start_idx':7,'end_idx':9,'type':'POH'}",per:title
99,"돈바스(, , ) 또는 도네츠 분지(, 로마자 표기: ""Donetskyi basein""; , 로마자 표기: ""Donetskiy bassein"")는 우크라이나 동부와 러시아 남동부의 역사적, 경제적, 문화적 지역을 의미하는 명칭이다.","{'word':'돈바스','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'도네츠 분지','start_idx':13,'end_idx':18,'type':'ORG'}",org:alternate_names
100,"우크라이나 과도정부 당국의 경찰 정보에 의하면, 5월 10일(주민투표 하루 전)에 우크라이나군은 루한스크주 영역의 50%의 통제권을 장악하고 있다.","{'word':'우크라이나군','start_idx':46,'end_idx':51,'type':'ORG'}","{'word':'루한스크주','start_idx':54,'end_idx':58,'type':'ORG'}",no_relation
101,"또한, 세바스토폴과 흑해 함대 문제는 꾸준히 제기되었고, 양국의 의견이 부딪히면서 긴장 상태로 돌입하였다.","{'word':'흑해 함대 문제','start_idx':11,'end_idx':18,'type':'EVE'}","{'word':'세바스토폴','start_idx':4,'end_idx':8,'type':'ORG'}",no_relation
102,러시아에서 우크라이나에 대한 인식은 지역마다 크게 다르지 않다.,"{'word':'우크라이나','start_idx':6,'end_idx':10,'type':'ORG'}","{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}",no_relation
103,"12일, 도네츠크와 함께 우크라이나로부터의 독립을 공식 선포하였다.","{'word':'도네츠크','start_idx':5,'end_idx':8,'type':'ORG'}","{'word':'우크라이나','start_idx':14,'end_idx':18,'type':'ORG'}",no_relation
104,1998년 5월 25일에는 러시아 연방 대통령 행정실장으로 임명되었고 1998년 7월 25일에는 러시아 연방보안국의 국장으로 임명되었다.,"{'word':'연방보안국','start_idx':58,'end_idx':62,'type':'ORG'}","{'word':'러시아','start_idx':54,'end_idx':56,'type':'ORG'}",org:member_of
105,"9월 17일, 러시아 전문가들은 우크라이나가 대규모 우라늄 광산과 우라늄 농축에 이용할 수 있는 원자력발전소, 핵무기 운반 수단인 탄도미사일 등을 보유하고 있다며, 마음만 먹으면 10년 내에 핵무기를 개발할 수 있다고 평가했다.","{'word':'우크라이나','start_idx':18,'end_idx':22,'type':'ORG'}","{'word':'원자력발전소','start_idx':54,'end_idx':59,'type':'POH'}",org:property
106,2003년 체첸 공화국을 러시아 연방의 일부로 선언하는 새 체첸 공화국 헌법을 채택하는 국민 투표가 체첸 공화국에서 실시되었다.,"{'word':'러시아 연방','start_idx':14,'end_idx':19,'type':'ORG'}","{'word':'체첸 공화국','start_idx':6,'end_idx':11,'type':'ORG'}",no_relation
107,"이라크에 교관을 파견하고, 해양 방어 작전을 지원하였으며, 유엔 안전 보장 이사회 결의 제1973호에 따라 2011년 리비아 비행금지구역을 설정하여 리비아 내전에 개입했다.","{'word':'리비아 내전','start_idx':83,'end_idx':88,'type':'EVE'}","{'word':'리비아','start_idx':66,'end_idx':68,'type':'LOC'}",eve:place
108,몽골 제국의 키예프 루스국 침공 이후 러시아와 우크라이나 민족의 역사는 갈라졌다.,"{'word':'키예프 루스국','start_idx':7,'end_idx':13,'type':'ORG'}","{'word':'몽골 제국','start_idx':0,'end_idx':4,'type':'ORG'}",org:hostile
109,1999년에 총리로 임명되기 전에는 연방보안국 국장과 러시아 연방 안전보장회의 서기를 잠시 지냈다.,"{'word':'러시아 연방 안전보장회','start_idx':30,'end_idx':41,'type':'ORG'}","{'word':'연방보안국','start_idx':20,'end_idx':24,'type':'ORG'}",no_relation
110,"1991년 8월 20일, 8월 쿠데타가 일어났고, 푸틴 대통령은 군사쿠데타에 반대했다.","{'word':'군사쿠데타','start_idx':36,'end_idx':40,'type':'EVE'}","{'word':'1991년 8월 20일','start_idx':0,'end_idx':11,'type':'DAT'}",eve:date
111,전투 중 러시아군은 시내의 한 병원에 총격을 가해 4명이 숨지고 10명이 다쳤다.,"{'word':'러시아군','start_idx':5,'end_idx':8,'type':'ORG'}","{'word':'병원','start_idx':17,'end_idx':18,'type':'ORG'}",no_relation
112,현재 러시아 인구의 대부분을 이루는 동슬라브족은 9세기 경에는 키예프 루스라고 불리는 중세 슬라브족의 느슨한 민족 연합체가 등장하였다.,"{'word':'러시아','start_idx':3,'end_idx':5,'type':'ORG'}","{'word':'동슬라브족','start_idx':20,'end_idx':24,'type':'PER'}",org:top_members/employees
113,"현 러시아와 우크라이나 지역에서 10세기에는 키예프 루스국이 지배하고 있었는데, 현재 두 국가는 키예프 루스국의 유산의 영유권을 주장하고 있다.","{'word':'키예프 루스국','start_idx':25,'end_idx':31,'type':'ORG'}","{'word':'우크라이나','start_idx':7,'end_idx':11,'type':'ORG'}",no_relation
114,"러시아 제국에서는 우크라이나와 벨라루스의 땅을 ""소러시아""라고 불렀고, 제 1차 세계대전이 끝나기 전까지 소수의 우크라이나 민족주의자들만이 이에 반대했다. 하지만, 이후 ""우크라이나 분리주의""의 조짐이 보이자 러시아 제국은 소러시아를 완전한 러시아로 만드는 계획을 진행했다.","{'word':'우크라이나','start_idx':10,'end_idx':14,'type':'ORG'}","{'word':'러시아 제국','start_idx':0,'end_idx':5,'type':'ORG'}",no_relation
115,러시아의 크림 반도 합병은 2014년 3월 크림 공화국이 우크라이나로부터 독립을 선언한 이후에 러시아가 크림 공화국을 합병하는 과정에 대해 다룬다.,"{'word':'크림 반도 합병','start_idx':5,'end_idx':12,'type':'EVE'}","{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}",no_relation
116,"우크라이나와 미국, 유럽 연합 정부는 러시아의 크림 공화국 합병을 인정하지 않으며 그 전에 있었던 크림 공화국의 독립도 인정하지 않기 때문에 러시아의 크림 연방관구를 여전히 우크라이나의 영토라고 주장했다.","{'word':'크림 연방관구','start_idx':84,'end_idx':90,'type':'ORG'}","{'word':'우크라이나','start_idx':97,'end_idx':101,'type':'ORG'}",no_relation
117,동슬라브인들에 막대한 영향을 준 하자르 카간국에 정복되어 있었고 루스인들의 초기 국가인 루스 카간국이 건국된다.,"{'word':'하자르 카간국','start_idx':18,'end_idx':24,'type':'ORG'}","{'word':'루스 카간국','start_idx':49,'end_idx':54,'type':'ORG'}",no_relation
118,12월에 실시된 총선에서 통합 러시아 당이 64.24%의 인기있는 득표율을 얻어 국가원에 들어갔다.,"{'word':'총선','start_idx':9,'end_idx':10,'type':'EVE'}","{'word':'12월','start_idx':0,'end_idx':2,'type':'DAT'}",eve:date
119,해협연합사령부는 해협연합군 사령관과 해협연합군 항공대 사령관의 지휘 아래 영국·프랑스 해협과 북해남부의 방위를 담당하였다.,"{'word':'해협연합사령부','start_idx':0,'end_idx':6,'type':'ORG'}","{'word':'해협연합군 사령관','start_idx':9,'end_idx':17,'type':'PER'}",org:top_members/employees
120,러시아 연방은 체첸 공화국의 반란 운동을 무력으로 잠재웠다.,"{'word':'러시아 연방','start_idx':0,'end_idx':5,'type':'ORG'}","{'word':'체첸 공화국','start_idx':8,'end_idx':13,'type':'ORG'}",org:hostile
121,"7월 28일 유엔 인권 고등판무관 사무소의 발표에 따르면, ""매우 보수적인 추측""으로 4월 중순 전투 기간에 약 1,129명의 민간인이 사망했으며, 3,442명의 민간인이 부상을 당했다고 말했다.","{'word':'인권 고등판무관 사무소','start_idx':10,'end_idx':21,'type':'ORG'}","{'word':'유엔','start_idx':7,'end_idx':8,'type':'ORG'}",org:member_of
122,크림 타타르인 협의회는 주민 투표의 보이콧을 요구하였다.,"{'word':'크림 타타르인 협의회','start_idx':0,'end_idx':10,'type':'ORG'}","{'word':'주민 투표','start_idx':13,'end_idx':17,'type':'ORG'}",no_relation
123,빅토르 줍코프가 새 러시아 정부주석으로 임명되었다.,"{'word':'빅토르 줍코프','start_idx':0,'end_idx':6,'type':'PER'}","{'word':'정부주석','start_idx':15,'end_idx':18,'type':'POH'}",per:title
124,"한편 폴란드-리투아니아 연방이 리투아니아 대공국의 지배를 받고, 폴란드-리투아니아가 되었다.","{'word':'폴란드-리투아니아','start_idx':36,'end_idx':44,'type':'ORG'}","{'word':'리투아니아 대공국','start_idx':17,'end_idx':25,'type':'ORG'}",org:member_of
125,그 전신(前身)인 루간스크 의회 공화국의 수립운동은 4월 초 실패로 끝났던 바 있다.,"{'word':'수립운동','start_idx':23,'end_idx':26,'type':'EVE'}","{'word':'루간스크 의회 공화국','start_idx':10,'end_idx':20,'type':'ORG'}",no_relation
126,젤렌스키는 2013년부터 2014년까지 우크라이나에서 일어난 유로마이단 시위를 지지했다.,"{'word':'유로마이단 시위','start_idx':34,'end_idx':41,'type':'EVE'}","{'word':'2013년','start_idx':6,'end_idx':10,'type':'DAT'}",eve:date
127,1996년에는 모스크바로 이사하여 보리스 옐친 대통령 행정부에 합류했다.,"{'word':'대통령 행정부','start_idx':26,'end_idx':32,'type':'ORG'}","{'word':'모스크바','start_idx':8,'end_idx':11,'type':'ORG'}",no_relation
128,"또 ""우리는 갈라서기로 했으며 결혼생활은 끝났다.""면서 ""부부가 함께 내린 결정""이라고 덧붙였다.","{'word':'부부','start_idx':32,'end_idx':33,'type':'PER'}","{'word':'결혼생활','start_idx':17,'end_idx':20,'type':'ORG'}",no_relation
129,"러시아의 우크라이나 군사 개입 및 크림반도 합병 이후 2014년 초에 부과된 국제 제재와 함께 유가 하락의 여파로 2015년 러시아 GDP는 3.7% 감소했지만, 러시아 경제는 2016년, GDP 성장률 0.3%로 반등하면서 공식으로 경기 침체 상황에서 공식으로 벗어났다.","{'word':'국제 제재','start_idx':43,'end_idx':47,'type':'EVE'}","{'word':'2014년','start_idx':30,'end_idx':34,'type':'DAT'}",eve:date
130,"현재까지 크림 공화국과 세바스토폴이 러시아 영토의 일부임을 인정한 나라는 러시아, 베네수엘라, 쿠바, 니카라과, 수단, 시리아, 아프가니스탄, 조선민주주의인민공화국 8개국이다.","{'word':'크림 공화국','start_idx':5,'end_idx':10,'type':'ORG'}","{'word':'러시아','start_idx':20,'end_idx':22,'type':'ORG'}",no_relation
131,18세기 들어서는 서유럽의 선진과학을 배워 개혁을 하는 등 러시아 제국으로 발전하였다.,"{'word':'러시아 제국','start_idx':33,'end_idx':38,'type':'ORG'}","{'word':'서유럽','start_idx':10,'end_idx':12,'type':'ORG'}",no_relation
132,"러시아 2월 혁명으로 인해 러시아 임시 정부의 우크라이나 업무 담당 대표자였던 페트로 슈테브니츠키(Petro Stebnytsky)를 통해 우크라이나 중앙 위원회와 공식적으로 동맹 관계를 맺었고, 우크라이나 중앙 위원회는 드미트리 오디네츠(Dmitry Odinets)를 러시아 업무 담당 대표자로 임명했다.","{'word':'드미트리 오디네츠','start_idx':123,'end_idx':131,'type':'PER'}","{'word':'대표자','start_idx':160,'end_idx':162,'type':'POH'}",per:title
133,공화국 수장 선거에서는 《루간스크에 평화를》(«Мир Луганщине»)당 소속의 이고르 플로트니츠키 후보가 63.08%의 지지율로 당선되었다.,"{'word':'루간스크에 평화를','start_idx':14,'end_idx':22,'type':'ORG'}","{'word':'이고르 플로트니츠키','start_idx':47,'end_idx':56,'type':'PER'}",org:top_members/employees
134,"현지시각 2월 26일 오후 동안, 12대의 전차가 드네프르강의 카호우카를 돌파하여 미콜라이우를 향해 진격하기 시작했다.","{'word':'카호우카','start_idx':35,'end_idx':38,'type':'ORG'}","{'word':'드네프르강','start_idx':28,'end_idx':32,'type':'ORG'}",org:member_of
135,"1991년 6월에는 상트페테르부르크 시청 산하 대외 관계 위원회 위원장으로 임명되면서 상트페테르부르크의 대외 관계 향상, 외국인 투자 촉진 사업에 참여했다.","{'word':'대외 관계 위원회','start_idx':26,'end_idx':34,'type':'ORG'}","{'word':'상트페테르부르크 시청','start_idx':11,'end_idx':21,'type':'ORG'}",org:member_of
136,"치열한 협상 끝에, 1997년, 흑해 함대를 분할하고, 러시아가 일부 세바스토폴 해군 기지를 사용할 수 있도록 허용했으며, 기존 국경을 인정하는 것으로 갈등을 해결했다.","{'word':'러시아','start_idx':31,'end_idx':33,'type':'ORG'}","{'word':'세바스토폴 해군 기지','start_idx':39,'end_idx':49,'type':'ORG'}",no_relation
137,"그는 ""우리에게 주어졌던 안전 보장 약속은 해당 각서의 종잇값만도 못하다""면서 ""현대 세계에서 약자의 견해는 존중되지 않는다.","{'word':'안전 보장 약속','start_idx':14,'end_idx':21,'type':'EVE'}","{'word':'각서','start_idx':27,'end_idx':28,'type':'POH'}",no_relation
138,"이것에는 2002년 러시아의 흐멜니츠키 원자력 발전소와 리우네 원자력 발전소 건설 지원이 큰 역할을 하였고, 덩달아 러시아는 우크라이나를 유라시아 경제 연합에 통합하려 시도하였다.","{'word':'원자력 발전소 건설 지원','start_idx':35,'end_idx':47,'type':'EVE'}","{'word':'2002년','start_idx':5,'end_idx':9,'type':'DAT'}",eve:date
139,15년간 국가보안위원회에서 일한 뒤 1998년에는 국가보안위원회의 후신인 연방보안국의 국장으로 취임하였다.,"{'word':'국가보안위원회','start_idx':28,'end_idx':34,'type':'ORG'}","{'word':'연방보안국','start_idx':41,'end_idx':45,'type':'ORG'}",no_relation
140,이듬해 3월 26일 열린 정식 러시아 연방 대통령선거에서 러시아 연방의 2번째 대통령으로 당선되었다.,"{'word':'정식 러시아 연방 대통령선거','start_idx':14,'end_idx':28,'type':'EVE'}","{'word':'3월 26일','start_idx':4,'end_idx':9,'type':'DAT'}",eve:date
141,부다페스트 양해각서 이후 우크라이나는 핵탄두와 ICBM을 전량 러시아로 반출해 폐기했다.,"{'word':'우크라이나','start_idx':14,'end_idx':18,'type':'ORG'}","{'word':'ICBM','start_idx':26,'end_idx':29,'type':'POH'}",org:property
142,"방위범위는 영국·프랑스 해협과 잉글랜드 연안을 제외한 미국 연합수역에서 유럽·아프리카 연안수역까지, 즉 위도상으로는 북극에서 적도까지였다.","{'word':'미국','start_idx':30,'end_idx':31,'type':'ORG'}","{'word':'유럽·아프리카','start_idx':40,'end_idx':46,'type':'ORG'}",no_relation
143,"2020년 초까지 돈바스 전쟁은 13,000여명의 사상자를 냈고, 서방이 러시아를 제재하도록 만들었다.","{'word':'돈바스 전쟁','start_idx':10,'end_idx':15,'type':'EVE'}","{'word':'러시아','start_idx':41,'end_idx':43,'type':'ORG'}",no_relation
144,그 중에서도 우크라이나의 핵무기 보유는 러시아와 우크라이나의 초창기 관계에서 문제를 일으켰다.,"{'word':'우크라이나','start_idx':7,'end_idx':11,'type':'ORG'}","{'word':'핵무기','start_idx':14,'end_idx':16,'type':'POH'}",org:property
145,"당시 러시아 연방 헌법상 대통령 임기가 2연임으로 제한되어 있었기에 푸틴은 2008년부터 2012년까지 다시 총리를 지냈고, 2012년과 2018년에 다시 대통령에 당선되었다.","{'word':'푸틴','start_idx':38,'end_idx':39,'type':'PER'}","{'word':'총리','start_idx':61,'end_idx':62,'type':'POH'}",per:title
146,"유즈마쉬는 중화인민공화국, 조선민주주의인민공화국에 ICBM 엔진 기술을 수출했다는 의혹을 받고 있는데, 강력히 부인하고 있다.","{'word':'유즈마쉬','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'ICBM 엔진 기술','start_idx':28,'end_idx':37,'type':'POH'}",org:property
147,"이라크 전쟁이 발발한 2003년 터키가 처음 발령한 것을 시작으로, 2012년 시리아 내전에 대하여 터키가 2번 주최했다.","{'word':'이라크 전쟁','start_idx':0,'end_idx':5,'type':'EVE'}","{'word':'2003년','start_idx':12,'end_idx':16,'type':'DAT'}",eve:date
148,또한 유네스코에 등재된 문화유산이 9번째로 많은 국가이기도 하다.,"{'word':'유네스코','start_idx':3,'end_idx':6,'type':'ORG'}","{'word':'문화유산','start_idx':13,'end_idx':16,'type':'POH'}",no_relation
149,설립 당시 파리에 본부를 두고 있었으나 프랑스가 통합군사조직에서 탈퇴하자 브뤼셀로 이전하였다.,"{'word':'파리','start_idx':6,'end_idx':7,'type':'ORG'}","{'word':'프랑스','start_idx':22,'end_idx':24,'type':'ORG'}",org:member_of
150,"1922년, 우크라이나는 소비에트 사회주의 공화국 연방의 창립 국가였으며, 러시아 제국이 무너져 결국은 우크라이나어 사용 금지도 철폐되었다.","{'word':'우크라이나','start_idx':7,'end_idx':11,'type':'ORG'}","{'word':'소비에트 사회주의 공화국 연방','start_idx':14,'end_idx':29,'type':'ORG'}",org:member_of
151,유리 라드첸코 우크라이나 우주청 장관대행은 기자간담회에서 “2001년까지 우크라이나 공장에서 만들어 러시아로 공급한 로켓 엔진은 모두 사용됐다”고 밝혔다.,"{'word':'유리 라드첸코','start_idx':0,'end_idx':6,'type':'PER'}","{'word':'장관대행','start_idx':18,'end_idx':21,'type':'POH'}",per:title
152,2018년 3월에는 텔레비전 방송 제작사인 크바르탈 95 스튜디오 소속 인사들과 함께 이 회사가 제작한 텔레비전 드라마에서 이름을 딴 정당인 '국민의 일꾼'을 창당했다.,"{'word':'국민의 일꾼','start_idx':80,'end_idx':85,'type':'ORG'}","{'word':'크바르탈 95 스튜디오','start_idx':24,'end_idx':35,'type':'ORG'}",no_relation
153,"2017년 8월 15일, 우크라이나 정부가 2017년 8월 15일 이전에 우크라이나 공장 유즈마쉬에서 제조한 로켓 엔진이 러시아를 거쳐 조선민주주의인민공화국에 제공됐을 가능성이 있다고 밝혔다.","{'word':'유즈마쉬','start_idx':50,'end_idx':53,'type':'ORG'}","{'word':'우크라이나','start_idx':14,'end_idx':18,'type':'ORG'}",org:member_of
154,2003년에는 우크라이나의 텔레비전 방송국 1+1에서 텔레비전 프로그램 제작을 시작했고 2005년에는 동료들과 함께 텔레비전 방송국 인테르로 자리를 옮겼다.,"{'word':'우크라이나','start_idx':8,'end_idx':12,'type':'ORG'}","{'word':'텔레비전 방송국','start_idx':15,'end_idx':22,'type':'ORG'}",no_relation
155,1995년 5월에는 빅토르 체르노미르딘 러시아 연방 정부주석이 소속되어 있던 좌익 정당인 우리 집 러시아의 창당 과정에 참여하면서 러시아 연방 전국동시지방선거 운동에 참여했고 1995년부터 1997년까지 우리 집 러시아 상트페테르부르크 지부 위원장을 역임했다.,"{'word':'우리 집 러시아','start_idx':50,'end_idx':57,'type':'ORG'}","{'word':'빅토르 체르노미르딘','start_idx':11,'end_idx':20,'type':'PER'}",org:top_members/employees
156,"2012년 3월 12일, 우크라이나가 보유 중인 고농축우라늄(HEU) 163 kg을 2012년까지 폐기하기로 결정했다.","{'word':'우크라이나','start_idx':14,'end_idx':18,'type':'ORG'}","{'word':'고농축우라늄','start_idx':27,'end_idx':32,'type':'POH'}",org:property
157,그러나 조지아와 우크라이나에서 잇따라 친서방 정부가 들어서면서 러시아 연방의 입지가 좁혀지기도 했다.,"{'word':'우크라이나','start_idx':9,'end_idx':13,'type':'ORG'}","{'word':'조지아','start_idx':4,'end_idx':6,'type':'ORG'}",no_relation
158,"2018년 러시아 대통령 선거에서는 76%의 득표율을 얻으며 재선에 성공했고, 2024년까지 6년 임기 대통령직을 수행하게 되었다.","{'word':'러시아 대통령 선거','start_idx':6,'end_idx':15,'type':'EVE'}","{'word':'2018년','start_idx':0,'end_idx':4,'type':'DAT'}",eve:date
159,"러시아는 2월 26일 도시를 점령했다고 주장했지만, 영국군 장관 제임스 헤피는 도시가 여전히 우크라이나의 지배하에 있는 것으로 보인다고 말했다.","{'word':'제임스 헤피','start_idx':36,'end_idx':41,'type':'PER'}","{'word':'장관','start_idx':33,'end_idx':34,'type':'POH'}",per:title
160,그 이유는 바로 그의 정권이 부정선거에 개입을 했다는 논란이 있기 때문에 야당들이 반대를 하고 있다.,"{'word':'부정선거','start_idx':16,'end_idx':19,'type':'ORG'}","{'word':'야당들','start_idx':41,'end_idx':43,'type':'ORG'}",no_relation
161,회원국의 방어 비용은 GDP의 2%를 차지하는 것으로 예상된다.,"{'word':'회원국','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'방어 비용','start_idx':5,'end_idx':9,'type':'POH'}",no_relation
162,2014년 4월 27일 우크라이나 친러 시위대 수백명이 루한스크 중심가에 모여 '루간스크 인민공화국 주권 선언서'를 채택ㆍ발표하면서 독립을 선포하였다.,"{'word':'우크라이나','start_idx':13,'end_idx':17,'type':'ORG'}","{'word':'친러 시위대','start_idx':19,'end_idx':24,'type':'PER'}",org:top_members/employees
163,2006년 10월 7일 러시아 육군의 부패와 그들의 체첸 공화국에서 지휘를 폭로한 저널리스트 안나 폴릿콥스카야가 자신의 아파트 로비에서 총을 맞고 사망하였다.,"{'word':'안나 폴릿콥스카야','start_idx':52,'end_idx':60,'type':'PER'}","{'word':'저널리스트','start_idx':46,'end_idx':50,'type':'POH'}",per:title
164,임시 측량이 선거를 투명하게 만들기 위해 실시되는 동안 투표는 러시아 야당들에 의하여 비판을 받았다.,"{'word':'야당들','start_idx':39,'end_idx':41,'type':'ORG'}","{'word':'러시아','start_idx':35,'end_idx':37,'type':'ORG'}",org:member_of
165,"흑해 함대가 모두 러시아의 관할 하에 있다는 것에 불만을 품은 우크라이나는 북대서양 조약 기구(NATO)에 가입을 추구한다고 밝혔고, 이에 러시아의 정치인들은 크림 반도의 영토 주장을 표명했으며, 러시아 의회는 1954년 크림반도 이양이 소련 공산당 서기장인 니키타 흐루쇼프가 독자적으로 진행한 이양이라 불법이라며 계속 문제로 삼아 왔다.","{'word':'북대서양 조약 기구','start_idx':42,'end_idx':51,'type':'ORG'}","{'word':'NATO','start_idx':53,'end_idx':56,'type':'ORG'}",org:alternate_names
166,"8월 초부터, 적어도 73만명이 돈바스 지역에서 전투하던 도중 러시아로 도망갔다.","{'word':'러시아','start_idx':35,'end_idx':37,'type':'PER'}","{'word':'돈바스 지역','start_idx':18,'end_idx':23,'type':'ORG'}",no_relation
167,21개국이 평화를 위한 동반자 관계의 회원국이며 15개국이 개별적으로 제도화된 대화 및 회담의 가입국이다.,"{'word':'가입국','start_idx':53,'end_idx':55,'type':'ORG'}","{'word':'회원국','start_idx':21,'end_idx':23,'type':'ORG'}",no_relation
168,"1992년, 우크라이나는 3000개 이상의 핵무기를 제거하기로 합의했다.","{'word':'우크라이나','start_idx':7,'end_idx':11,'type':'ORG'}","{'word':'핵무기','start_idx':24,'end_idx':26,'type':'POH'}",org:property
169,제2임기(2004년 ~ 2008년).,"{'word':'제2임기','start_idx':0,'end_idx':3,'type':'EVE'}","{'word':'2004년','start_idx':5,'end_idx':9,'type':'DAT'}",eve:date
170,"OSCE 의장인 디디에 부르칼테르는 ""이는 협정 정신에 정면으로 위배되는 행위이며, 상황을 더욱 복잡하게 만들었다.""라고 말했다.","{'word':'디디에 부르칼테르','start_idx':9,'end_idx':17,'type':'PER'}","{'word':'OSCE 의장','start_idx':0,'end_idx':6,'type':'POH'}",per:title
171,"다만 애초에 법적구속력이 별로없고 부다페스트조약에서조차도 핵무기에 의한 공격이나,위협이 있을때만 지원을위해 안전보장위원회를 소집한다고 하였기에 서방세계가 국사적지원을 하지않아도 조약위반이 아니다.","{'word':'부다페스트조약','start_idx':19,'end_idx':25,'type':'EVE'}","{'word':'안전보장위원회','start_idx':60,'end_idx':66,'type':'ORG'}",no_relation
172,5세기부터 10세기까지 이르는 중앙아시아 투르크 민족의 동슬라브족 지배에 의한 투르크화의 영향력으로 동슬라브족 문화는 서유럽 문화와는 조금은 이질적인 존재로 취급됐었다.,"{'word':'동슬라브족','start_idx':31,'end_idx':35,'type':'ORG'}","{'word':'투르크 민족','start_idx':23,'end_idx':28,'type':'ORG'}",org:member_of
