id,sentence,subject_entity,object_entity,label
630,"2월 18일 예레반에서 시작된 일일 시위는 처음엔 사람들이 거의 없었으나, 매일 나고르노카라바흐 문제가 언급되자 시위대가 불어나기 시작했다.","{'word':'일일 시위','start_idx':17,'end_idx':21,'type':'EVE'}","{'word':'예레반','start_idx':7,'end_idx':9,'type':'LOC'}",eve:place
1434,미국 당국은 모든 분쟁 중 가장 치열한 전투가 하르키우에서 발생했다고 말했다.,"{'word':'미국','start_idx':0,'end_idx':1,'type':'ORG'}","{'word':'하르키우','start_idx':26,'end_idx':29,'type':'ORG'}",no_relation
1131,"노드스트림 프로젝트는 미국과 우크라이나, 그 외 중부 및 동부 유럽 국가들은 러시아의 영향력이 유럽에서 확대되고 중, 동부 유럽의 운송료 가격 인하 때문에 이 프로젝트를 강하게 반대했다.","{'word':'미국','start_idx':12,'end_idx':13,'type':'ORG'}","{'word':'우크라이나','start_idx':16,'end_idx':20,'type':'ORG'}",no_relation
283,"1991년 6월에는 상트페테르부르크 시청 산하 대외 관계 위원회 위원장으로 임명되면서 상트페테르부르크의 대외 관계 향상, 외국인 투자 촉진 사업에 참여했다.","{'word':'대외 관계 위원회','start_idx':26,'end_idx':34,'type':'ORG'}","{'word':'상트페테르부르크 시청','start_idx':11,'end_idx':21,'type':'ORG'}",org:member_of
456,"정부는 이 시위를 진압하지 않았으며, 발트 3국 전역에 이와 유사한 항의 시위가 열렸다.","{'word':'항의 시위','start_idx':38,'end_idx':42,'type':'EVE'}","{'word':'발트 3국 전역','start_idx':21,'end_idx':28,'type':'LOC'}",eve:place
1155,국가방위군은 탄약이 다 떨어진 후 기지가 점령당했다.,"{'word':'국가방위군','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'탄약','start_idx':7,'end_idx':8,'type':'POH'}",org:property
1706,이어 G7 국가는 공동 설명을 내어 러시아의 조치를 비판했으며 6월 소치에서 열릴 G8 정상회의에 대한 준비에도 불참하겠다고 밝혔다.,"{'word':'G7 국가','start_idx':3,'end_idx':7,'type':'ORG'}","{'word':'러시아','start_idx':20,'end_idx':22,'type':'ORG'}",no_relation
909,"러시아가 크림 반도를 합병한 후, 러시아는 돈바스 지역에 대해 전쟁을 통해 개입하기 시작했다.","{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'전쟁','start_idx':35,'end_idx':36,'type':'POH'}",no_relation
1206,이들은 군대가 기지 밖으로 떠나지 말라는 맹세를 하라는 시위대에게 막혀버렸다.,"{'word':'시위대','start_idx':31,'end_idx':33,'type':'ORG'}","{'word':'군대','start_idx':4,'end_idx':5,'type':'ORG'}",no_relation
911,"병사 중 일부는 단지 자원해서 들어간 사람도 있지만, 절대다수는 주당 100$의 봉급을 받고 있다고 말했다.","{'word':'병사','start_idx':0,'end_idx':1,'type':'PER'}","{'word':'사람','start_idx':21,'end_idx':22,'type':'POH'}",no_relation
893,이 포격으로 인해 유럽안보협력기구(OSCE)의 루한스크 사무실에서 스타로빌스크로 이동했다.,"{'word':'유럽안보협력기구','start_idx':10,'end_idx':17,'type':'ORG'}","{'word':'OSCE','start_idx':19,'end_idx':22,'type':'ORG'}",org:alternate_names
694,"이 충돌로, 나고르노카라바흐의 대도시 2곳에선 대규모 민족추방이 일어났다.","{'word':'대규모 민족추방','start_idx':26,'end_idx':33,'type':'EVE'}","{'word':'나고르노카라바흐','start_idx':7,'end_idx':14,'type':'LOC'}",eve:place
765,"친러시아군이 장악했던 도네츠크를 향한 정부군의 공세로, 7월 7일에는 도네츠크를 향하는 도로가 차단되었다.","{'word':'정부군','start_idx':21,'end_idx':23,'type':'ORG'}","{'word':'7월 7일','start_idx':31,'end_idx':35,'type':'DAT'}",no_relation
1215,이후 우크라이나의 수도 키예프를 비롯한 우크라이나 전역에 미사일을 발사했다.,"{'word':'키예프','start_idx':13,'end_idx':15,'type':'ORG'}","{'word':'우크라이나','start_idx':3,'end_idx':7,'type':'ORG'}",org:member_of
1248,"공화국 대표인 이리나 보로포예바는 ""우리 도네츠크 인민 공화국은 여전히 건물을 점령하고 있다.","{'word':'이리나 보로포예바','start_idx':8,'end_idx':16,'type':'PER'}","{'word':'대표','start_idx':4,'end_idx':5,'type':'POH'}",per:title
818,"도네츠크 도시의 상황은 이보다는 덜 긴박하고 러시아로 향하는 열차는 계속 운행하고 있지만, 전투와 포격이 누그러지지 않는다고 말했다.","{'word':'러시아','start_idx':25,'end_idx':27,'type':'ORG'}","{'word':'열차','start_idx':34,'end_idx':35,'type':'POH'}",no_relation
990,"또한, 최고 지휘관인 이고리 스트렐코프는 ""러시아는 최종 결정을 해야할 때가 왔다.","{'word':'이고리 스트렐코프','start_idx':12,'end_idx':20,'type':'PER'}","{'word':'최고 지휘관','start_idx':4,'end_idx':9,'type':'POH'}",per:title
1354,키예프로 향하는 입구에는 무장 괴한이 지키고 있었던 것이 확인되었다.,"{'word':'무장 괴한','start_idx':14,'end_idx':18,'type':'PER'}","{'word':'키예프','start_idx':0,'end_idx':2,'type':'LOC'}",per:title
1289,"반격 작전의 일환으로, 우크라이나 정부군은 크라마토르스크의 비행장에서 돈바스 인민군과 교전한 이후 비행장을 탈환했다.","{'word':'우크라이나 정부군','start_idx':13,'end_idx':21,'type':'ORG'}","{'word':'돈바스 인민군','start_idx':39,'end_idx':45,'type':'ORG'}",org:hostile
263,"소련이 붕괴되고, 우크라이나는 러시아로부터 에너지 자원을 공급 받았고, 우크라이나는 가스를 공급받으면서 밀렸던 채무들을 투폴레프 Tu-160 등의 핵무기를 러시아로 이전하여 해결했다.","{'word':'우크라이나','start_idx':40,'end_idx':44,'type':'ORG'}","{'word':'핵무기','start_idx':82,'end_idx':84,'type':'POH'}",org:property
67,멜리토폴 전투는 2022년 러시아의 우크라이나 침공 중 우크라이나 남부 멜리토폴 근교에서 우크라이나군과 러시아군이 벌인 전투이다.,"{'word':'멜리토폴 전투','start_idx':0,'end_idx':6,'type':'EVE'}","{'word':'2022년','start_idx':9,'end_idx':13,'type':'DAT'}",eve:date
333,"대략 3시간의 전투 후, 러시아군은 우크라이나군에 의해 격퇴되었고, 일부 러시아 전차들은 도시를 우회했지만, 전투는 계속되었다.","{'word':'러시아군','start_idx':14,'end_idx':17,'type':'ORG'}","{'word':'우크라이나군','start_idx':20,'end_idx':25,'type':'ORG'}",org:hostile
887,"6월 19일 저녁, 정부군이 장악한 크라스니리만 근처의 얌필 마을에서 전차와 장갑차를 동반한 전투가 일어났다.","{'word':'크라스니리만','start_idx':20,'end_idx':25,'type':'ORG'}","{'word':'정부군','start_idx':11,'end_idx':13,'type':'ORG'}",org:hostile
1143,미국의 역사학자 티머시 스나이더는 푸틴의 생각을 제국주의라고 서술했다.,"{'word':'티머시 스나이더','start_idx':9,'end_idx':16,'type':'PER'}","{'word':'역사학자','start_idx':4,'end_idx':7,'type':'POH'}",per:title
1053,7월 13일에서는 러시아 로스토프주의 러시아 도네츠크에서 포격전이 일어났다.,"{'word':'러시아 도네츠크','start_idx':21,'end_idx':28,'type':'ORG'}","{'word':'러시아 로스토프주','start_idx':10,'end_idx':18,'type':'ORG'}",org:member_of
439,"헬싱키-86은 소련 내 최초의 공개적 반공주의 단체였으며, 처음으로 소련에게 반대하는 소수민족 친독립파 운동 단체였다.","{'word':'헬싱키-86','start_idx':0,'end_idx':5,'type':'ORG'}","{'word':'소련','start_idx':8,'end_idx':9,'type':'ORG'}",org:member_of
1091,"우크라이나 정부에서는 도네츠크 인민공화국과 루간스크 인민공화국을 테러 조직으로 분류하며, 이들이 장악하고 있는 지역을 크림 자치 공화국·세바스토폴과 함께 러시아에 점령된 지역으로 분류한다. 2022년 2월 21일에는 러시아가 도네츠크 인민공화국을 주권 국가로 승인했다.","{'word':'루간스크 인민공화국','start_idx':24,'end_idx':33,'type':'ORG'}","{'word':'도네츠크 인민공화국','start_idx':12,'end_idx':21,'type':'ORG'}",no_relation
1347,"다음날 정부와 야권, 시위대는 휴전에 합의하였다.","{'word':'정부','start_idx':4,'end_idx':5,'type':'ORG'}","{'word':'시위대','start_idx':12,'end_idx':14,'type':'ORG'}",no_relation
905,"4월 19일, EU의 호세프 보렐 외교·안보 정책 고위대표는 러시아가 우크라이나 국경과 크림 반도에 15만명 이상의 병력을 집중 배치했다고 주장했다.","{'word':'호세프 보렐','start_idx':12,'end_idx':17,'type':'PER'}","{'word':'고위대표','start_idx':28,'end_idx':31,'type':'POH'}",per:title
537,9월 21일엔 이바노프란키우스크 남쪽 자연보호구역에 있는 데미야니우 라즈 집단무덤 발굴을 시작했다.,"{'word':'데미야니우 라즈 집단무덤 발굴','start_idx':32,'end_idx':47,'type':'EVE'}","{'word':'9월 21일','start_idx':0,'end_idx':5,'type':'DAT'}",eve:date
1165,대한민국 국토교통부는 우크라이나에서 일하던 한국인 건설근로자 4명 전원 대피조치했다고 밝혔다.,"{'word':'국토교통부','start_idx':5,'end_idx':9,'type':'ORG'}","{'word':'우크라이나','start_idx':12,'end_idx':16,'type':'ORG'}",no_relation
367,러시아는 2008년 조지아를 침공하고 2014년에는 우크라이나의 크림반도를 합병했다.,"{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'조지아','start_idx':11,'end_idx':13,'type':'ORG'}",org:hostile
1403,"아침 늦게 러시아군이 하르키우에 진입했고 올레흐 시니예후보프는 도시 내에서 격렬한 전투가 벌어지고 있다고 말했으며, 내무부 고문인 안톤 게라셴코는 도시 중심부에서 시가전이 진행 중이라고 주장했다.","{'word':'내무부','start_idx':65,'end_idx':67,'type':'ORG'}","{'word':'안톤 게라셴코','start_idx':73,'end_idx':79,'type':'PER'}",org:top_members/employees
866,우익 섹터의 대표인 드미트로 야로쉬는 이 죽음을 복수할 것이라고 천명했다.,"{'word':'드미트로 야로쉬','start_idx':11,'end_idx':18,'type':'PER'}","{'word':'대표','start_idx':7,'end_idx':8,'type':'POH'}",per:title
1709,우크라이나와 EU 간의 불화가 지속되고 있는 가운데 유로마이단은 EU 자체에 있어서 상징적인 의미를 갖는다.,"{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'EU','start_idx':7,'end_idx':8,'type':'ORG'}",no_relation
655,"이 사고로 인해, 사고 시설 주변 30km는 접근이 일부 제한되었고, 누출된 방사능으로 인해 벨라루스-우크라이나-러시아 국경 부근은 이용이 불가능하다.","{'word':'벨라루스','start_idx':52,'end_idx':55,'type':'ORG'}","{'word':'우크라이나','start_idx':57,'end_idx':61,'type':'ORG'}",no_relation
414,이는 옐친이 소련 반대파의 수장이 되는 계기가 되었으며 대중에게 반권위적인 이미지로 퍼지게 된다.,"{'word':'옐친','start_idx':3,'end_idx':4,'type':'PER'}","{'word':'수장','start_idx':15,'end_idx':16,'type':'POH'}",per:title
1527,하지만 이같은 회담 결정에도 빈번하게 흑해 함대 및 소련군 관할권 문제로 두 국가는 분쟁을 겪었다.,"{'word':'소련군','start_idx':29,'end_idx':31,'type':'ORG'}","{'word':'흑해 함대','start_idx':21,'end_idx':25,'type':'ORG'}",no_relation
296,2008년 2월 2일에 실시된 러시아 대통령 선거에서 그의 후계자로 알려진 메드베데프가 70% 득표로 당선되었다.,"{'word':'러시아 대통령 선거','start_idx':17,'end_idx':26,'type':'EVE'}","{'word':'2008년 2월 2일','start_idx':0,'end_idx':10,'type':'DAT'}",eve:date
1576,"우익 섹터는 2014년 3월 22일에 정당으로 되었고, 당시에 1만 명의 당원을 가지고 있는 걸로 추산되었다.","{'word':'우익 섹터','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'2014년 3월 22일','start_idx':7,'end_idx':18,'type':'DAT'}",no_relation
1504,시리아와 베네수엘라는 공개적으로 러시아의 군사 행동을 지지하며 바샤르 알아사드 시리아 대통령은 우크라이나의 안정과 안보를 복원하려는 러시아의 노력을 크게 산다고 말했고 니콜라스 마두로 베네수엘라 대통령은 우크라이나의 초국적 쿠데타를 비판했다.,"{'word':'베네수엘라','start_idx':5,'end_idx':9,'type':'ORG'}","{'word':'러시아','start_idx':18,'end_idx':20,'type':'ORG'}",no_relation
278,"이후에도 러시아는 북대서양 조약 기구(나토, NATO)의 확장,","{'word':'북대서양 조약 기구','start_idx':10,'end_idx':19,'type':'ORG'}","{'word':'NATO','start_idx':25,'end_idx':28,'type':'ORG'}",org:alternate_names
1431,9월 28일에서 30일 사이엔 우크라이나 녹색당 창당 기념 총회가 열렸다.,"{'word':'녹색당 창당 기념 총회','start_idx':23,'end_idx':34,'type':'EVE'}","{'word':'9월 28일','start_idx':0,'end_idx':5,'type':'DAT'}",eve:date
1558,같은 날 우크라이나 의회 의장인 크라우추크와 러시아 의회 의장인 옐친이 만나 10년간의 양자 협정을 맺었다.,"{'word':'크라우추크','start_idx':18,'end_idx':22,'type':'PER'}","{'word':'옐친','start_idx':36,'end_idx':37,'type':'PER'}",no_relation
1468,유럽 의회는 또한 유럽 집행 위원회를 감독하며 집행 위원 임명 동의를 하며 불신임 투표를 통해 해임할 수 있다.,"{'word':'유럽 집행 위원회','start_idx':10,'end_idx':18,'type':'ORG'}","{'word':'유럽 의회','start_idx':0,'end_idx':4,'type':'ORG'}",org:member_of
1451,거의 남쪽 만으로 강이 빠져나가고 남동부 지방에는 다뉴브 삼각지가 루마니아와 국경을 접하고 있다.,"{'word':'루마니아','start_idx':37,'end_idx':40,'type':'ORG'}","{'word':'다뉴브 삼각지','start_idx':28,'end_idx':34,'type':'LOC'}",no_relation
126,그는 2012년에 다시 러시아 대통령선거에 출마할 의사가 있다고 말했으며 2012년 3월 5일 러시아 대통령선거에 당선되었다.,"{'word':'러시아 대통령선거','start_idx':53,'end_idx':61,'type':'EVE'}","{'word':'2012년 3월 5일','start_idx':41,'end_idx':51,'type':'DAT'}",eve:date
1390,"남쪽과 남동쪽으로는 흑해와 아조프 해, 동쪽과 북동쪽으로는 러시아, 북쪽과 북서쪽으로는 벨라루스, 서쪽으로는 폴란드, 슬로바키아, 헝가리, 남서쪽으로는 루마니아, 몰도바와 접한다.","{'word':'폴란드','start_idx':61,'end_idx':63,'type':'ORG'}","{'word':'슬로바키아','start_idx':66,'end_idx':70,'type':'ORG'}",no_relation
298,"휴먼 라이츠 워치는 우크라이나 정부 세력인 친우크라이나 민병대와 반정부군이 민간인 지역에 무유도 BM-21을 이용한 로켓 공격을 했다고 보고하면서, ""인구 밀집 지역의 무차별 로켓 사용은 국제 인도주의 법과 전쟁법을 위반한 전쟁 범죄이다.""라고 말했다.","{'word':'친우크라이나 민병대','start_idx':24,'end_idx':33,'type':'ORG'}","{'word':'무유도 BM-21','start_idx':50,'end_idx':58,'type':'POH'}",org:property
1231,미국 대통령 조 바이든과 러시아 대통령 블라디미르 푸틴이 전화 통화로 중재시키려 했지만 성과 없이 협상에 실패하였다.,"{'word':'조 바이든','start_idx':7,'end_idx':11,'type':'PER'}","{'word':'대통령','start_idx':3,'end_idx':5,'type':'POH'}",per:title
1217,도네츠크 북부의 도시인 크라마토르스크에서 4월 13일 분리주의자가 경찰서를 공격하여 총격전이 일어났다.,"{'word':'총격전','start_idx':47,'end_idx':49,'type':'EVE'}","{'word':'4월 13','start_idx':23,'end_idx':27,'type':'DAT'}",eve:date
176,"2014년 우크라이나 혁명이 일어나자, 푸틴 대통령은 러시아군을 우크라이나로부터 크림 반도를 포착하는 명령을 내렸다.","{'word':'우크라이나 혁명','start_idx':6,'end_idx':13,'type':'EVE'}","{'word':'2014년','start_idx':0,'end_idx':4,'type':'DAT'}",eve:date
1678,유럽 연합은 회원국 전체에 적용되는 표준화된 법을 통해 유럽 단일 시장을 발전시키고 있다.,"{'word':'유럽 연합','start_idx':0,'end_idx':4,'type':'ORG'}","{'word':'유럽','start_idx':31,'end_idx':32,'type':'ORG'}",no_relation
1045,"외무부 장관은 ""우크라이나 영토로 모여들고 있는 러시아 테러리스트 조직이 형성되고 있고, 크렘린과 러시아 특수부대가 직접적으로 제어하고 있으며 자금을 조달하고 있다고 단언할 수 있다.""라고 말했다.","{'word':'우크라이나','start_idx':9,'end_idx':13,'type':'ORG'}","{'word':'러시아 테러리스트 조직','start_idx':27,'end_idx':38,'type':'ORG'}",org:hostile
801,루한스크 주의 호를리우카 교외 마요르스크와 세베로도네츠크는 7월 22일 정부군이 탈환했다.,"{'word':'세베로도네츠크','start_idx':24,'end_idx':30,'type':'ORG'}","{'word':'루한스크 주','start_idx':0,'end_idx':5,'type':'ORG'}",org:member_of
1264,"우크라이나 접경 지역의 10만명은, 예비군이 투입되어 17만명으로 빠르게 증가할 것으로 예측되고 있다.","{'word':'예비군','start_idx':20,'end_idx':22,'type':'ORG'}","{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'LOC'}",no_relation
1256,"야누코비치가 잠적함에 따라 동부에서도 서부가 차지한 정부를 따르기는 했으나, 러시아인이 절대다수를 차지한 크림 반도에서는 차라리 러시아로 돌아가겠다는 움직임이 일어나 혼란에 빠졌다.","{'word':'야누코비치','start_idx':0,'end_idx':4,'type':'PER'}","{'word':'러시아인','start_idx':43,'end_idx':46,'type':'ORG'}",per:title
1194,"그런데, 5월 16일 현지 경찰과 보안군과 함께 메틴베스트(Metinvest) 철강 노동자가 도시 행정 건물과 시청사를 점령하고 있던 반군을 공격했다.","{'word':'반군','start_idx':75,'end_idx':76,'type':'ORG'}","{'word':'보안군','start_idx':19,'end_idx':21,'type':'ORG'}",org:hostile
1224,"반정부군 6~20명이 사망했으며, 경찰은 1명 사망했다고 밝혔다.","{'word':'반정부군','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'경찰','start_idx':19,'end_idx':20,'type':'ORG'}",no_relation
529,1989년 1월 24일까지 1달간 소련 인민대표대회 후보자 지명 기간이 이어졌다.,"{'word':'후보자 지명','start_idx':29,'end_idx':34,'type':'EVE'}","{'word':'1989년 1월 24일','start_idx':0,'end_idx':11,'type':'DAT'}",no_relation
1408,"이후 1973년에는 그린란드를 제외한 덴마크, 아일랜드, 영국이, 1981년에는 그리스가, 1986년에는 스페인, 포르투갈이 가입했다.","{'word':'아일랜드','start_idx':26,'end_idx':29,'type':'ORG'}","{'word':'스페인','start_idx':59,'end_idx':61,'type':'ORG'}",no_relation
1151,2021년 3월 24일 젤렌스키는 일시적으로 점령된 크림 자치 공화국과 세바스토폴을 탈환하고 우크라이나에 재통합하는 전략을 승인하는 법령 117/2021호에 서명했다.,"{'word':'크림 자치 공화국','start_idx':29,'end_idx':37,'type':'ORG'}","{'word':'세바스토폴','start_idx':40,'end_idx':44,'type':'ORG'}",no_relation
1588,"1991년 8월 19일, 소련 부통령 겐나디 야나예프, 총리 발렌틴 파블로프, 국방부 장관 드미트리 야조프, KGB 국장 블라디미르 크류츠코프 및 기타 고위 관리들은 신연방조약 체결을 막기 위해 국가비상사태위원회 조직을 세워 고르바초프 대통령을 크림반도 포로스 별장에 연금시키고 통신선을 전부 끊어버렸다.","{'word':'신연방조약 체결','start_idx':93,'end_idx':100,'type':'EVE'}","{'word':'1991년 8월 19일','start_idx':0,'end_idx':11,'type':'DAT'}",no_relation
1415,1996년 하계 올림픽에서부턴 소련에서 독립한 공화국들이 각 독립국 명의로 참여할 수 있게 되었다.,"{'word':'하계 올림픽','start_idx':6,'end_idx':11,'type':'EVE'}","{'word':'1996년','start_idx':0,'end_idx':4,'type':'DAT'}",eve:date
471,"1988년 고르바초프는 소련의 두 지역에 대한 통제를 잃어버리기 시작했는데, 하나는 발트 해 지역으로 이들은 독립을 향해 움직이고 있었고 다른 하나는 코카서스로 폭력과 내전, 민족분규로 통제력을 잃고 있었다.","{'word':'고르바초프','start_idx':6,'end_idx':10,'type':'PER'}","{'word':'소련','start_idx':13,'end_idx':14,'type':'ORG'}",no_relation
1265,도네츠크를 기반으로 한 철강 거물 리나트 아흐메토프는 5월 20일 분리주의자 집회에 도네츠크 지역 내 자기 공장 직원 30만명을 동원했다.,"{'word':'분리주의자 집회','start_idx':37,'end_idx':44,'type':'EVE'}","{'word':'5월 20일','start_idx':30,'end_idx':35,'type':'DAT'}",eve:date
603,"10월 28일엔 우크라이나 최고 소비에트가 1990년 1월 1일부터 우크라이나어가 공화국의 공식 언어이며, 러시아어는 소수민족의 의사소통 용도로 쓰일 것이라는 안건을 통과시켰다.","{'word':'러시아','start_idx':60,'end_idx':62,'type':'ORG'}","{'word':'우크라이나','start_idx':9,'end_idx':13,'type':'ORG'}",no_relation
246,드니프로페트로우스크주 크리비리흐에서 유대인 부모의 아들로 태어났다.,"{'word':'크리비리흐','start_idx':12,'end_idx':16,'type':'ORG'}","{'word':'드니프로페트로우스크주','start_idx':0,'end_idx':10,'type':'ORG'}",org:member_of
528,그로미코는 28년간 외무장관으로 지내면서 서방에게 거부 씨(Mr. Nyet)로 비난을 받은 바 있었다.,"{'word':'그로미코','start_idx':0,'end_idx':3,'type':'PER'}","{'word':'외무장관','start_idx':11,'end_idx':14,'type':'POH'}",per:title
155,"리태길, 류성철은 2011년 7월 우크라이나 로켓산업의 중심지였던 드니프로의 한 차고에서 미사일 전문가로부터 건네받은 가짜 기밀을 촬영하다 몰래카메라로 이들을 살피던 정보당국 요원에 의해 검거됐으며 이후 재판에서 각각 8년형을 선고받았다.","{'word':'드니프로','start_idx':37,'end_idx':40,'type':'ORG'}","{'word':'우크라이나','start_idx':19,'end_idx':23,'type':'ORG'}",org:member_of
316,"수도는 모스크바이며 그 외 주요 도시로는 상트페테르부르크, 이르쿠츠크, 노보시비르스크, 블라디보스토크, 하바롭스크, 크라스노야르스크, 소치 등이 있다.","{'word':'상트페테르부르크','start_idx':23,'end_idx':30,'type':'ORG'}","{'word':'모스크바','start_idx':4,'end_idx':7,'type':'ORG'}",no_relation
94,1970년 상트페테르부르크 대학교법학부에 입학하여 1975년에 《국제법에서 가장 선호하는 국가의 교역 원리》에 관한 논문을 발표하여 법학 학사를 취득하였다.,"{'word':'대학교법학부','start_idx':15,'end_idx':20,'type':'ORG'}","{'word':'상트페테르부르크','start_idx':6,'end_idx':13,'type':'ORG'}",org:member_of
1182,"이 무장세력은 슬로비얀스크의 시장인 넬랴 스테파에게 환영받았고 건물은 ""자원군""과 ""시위대""가 점령하고 있는 것이라고 말했다. ""슬로비얀스크가 러시아를 한 형제라고 생각한 이상 그들에게 반대할 수 없을 것이며 러시아와 싸우지 않을 것"" 이라고 시장이 말했다.","{'word':'넬랴 스테파','start_idx':20,'end_idx':25,'type':'PER'}","{'word':'시장','start_idx':16,'end_idx':17,'type':'POH'}",per:title
368,러시아에서 우크라이나에 대한 인식은 지역마다 크게 다르지 않다.,"{'word':'우크라이나','start_idx':6,'end_idx':10,'type':'ORG'}","{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}",no_relation
1393,"이 입장은 페레스트로이카, 글라스노스트 정책, 혼합 경제 지향, 외교 정책 입장에서 강하게 나타난다고 하며, 정치학자 조지 브레슬루어는 고르바초프를 ""사건의 남자""라고 이름붙이면서 이러한 관점을 주장했다.","{'word':'조지 브레슬루어','start_idx':66,'end_idx':73,'type':'PER'}","{'word':'정치학자','start_idx':61,'end_idx':64,'type':'POH'}",per:title
573,"1988년 5월에서 6월 사이 서우크라이나의 우크라이나 카톨릭교도들은 키예프 루스 시절부터 부니프, 칼루시, 호시프, 자르바니차 숲 등지에서 천여년간 기독교를 은밀하게 지켜오며 온 것을 축하하는 행사를 가졌다.","{'word':'서우크라이나','start_idx':17,'end_idx':22,'type':'ORG'}","{'word':'카톨릭교도들','start_idx':31,'end_idx':36,'type':'PER'}",org:top_members/employees
1280,군대는 6월까지 일부 철군했다.,"{'word':'군대','start_idx':0,'end_idx':1,'type':'ORG'}","{'word':'6월','start_idx':4,'end_idx':5,'type':'DAT'}",no_relation
511,"막대기, 돌, 쇠파이프 등으로 무장한 150여명의 군중은 정부군의 헬리콥터로 흩어졌다가 노비우젠에서 약 144km 떨어진 망기쉴라크 마을의 경찰서를 공격했다.","{'word':'노비우젠','start_idx':49,'end_idx':52,'type':'ORG'}","{'word':'망기쉴라크','start_idx':68,'end_idx':72,'type':'ORG'}",no_relation
554,11월 25일엔 소련 정부가 더 이상의 민족간 폭력을 막기 위해 소련군을 투입시켜 예레반을 포위하기 시작했다.,"{'word':'소련','start_idx':9,'end_idx':10,'type':'ORG'}","{'word':'소련군','start_idx':36,'end_idx':38,'type':'ORG'}",org:property
1035,약 20명 정도의 헝가리인이 '성 스테판 군단'이라는 이름의 군으로 활동하고 있다고 알려져 있다.,"{'word':'성 스테판 군단','start_idx':17,'end_idx':24,'type':'ORG'}","{'word':'헝가리인','start_idx':10,'end_idx':13,'type':'PER'}",org:top_members/employees
37,"또한, 1876년, 알렉산드르 2세의 비서 엠스 우카즈(Ems Ukaz)는 우크라이나어로 된 서적 출판을 금지했으며, 우크라이나어를 인쇄하는 것 역시 금지했다.","{'word':'엠스 우카즈','start_idx':24,'end_idx':29,'type':'PER'}","{'word':'비서','start_idx':21,'end_idx':22,'type':'POH'}",per:title
8,볼로디미르 젤렌스키는 2010년부터 2012년까지 우크라이나의 텔레비전 방송국 인테르의 이사 겸 총 프로듀서로 활동했다.,"{'word':'인테르','start_idx':44,'end_idx':46,'type':'ORG'}","{'word':'볼로디미르 젤렌스키','start_idx':0,'end_idx':9,'type':'PER'}",org:top_members/employees
1765,2022년 2월 25일에 우크라이나 군대는 아이다르강을 건너기 위해 준비중인 러시아군 종대를 궤멸하였다고 주장하고 있다.,"{'word':'우크라이나 군대','start_idx':14,'end_idx':21,'type':'ORG'}","{'word':'러시아군 종대','start_idx':43,'end_idx':49,'type':'ORG'}",org:hostile
62,"2014년 2월, 러시아가 우크라이나령이었던 크림 병합 때 핵무기 사용까지 검토했다.","{'word':'러시아','start_idx':10,'end_idx':12,'type':'ORG'}","{'word':'핵무기','start_idx':33,'end_idx':35,'type':'POH'}",org:property
369,"8월 23일 몰로토프 조약 항의 시위가 열린 후, 11월 18일엔 1918년 라트비아 독립기념일에 대규모 시위를 열었다.","{'word':'몰로토프 조약 항의 시위','start_idx':7,'end_idx':19,'type':'EVE'}","{'word':'8월 23일','start_idx':0,'end_idx':5,'type':'DAT'}",eve:date
572,"6월 15일엔 아르메니아 최고 소비에트가 나고르노카라바흐를 공식적으로 아르메니아로 병합시키는 안을 공식적으로 발의, 승인했다.","{'word':'나고르노카라바흐','start_idx':23,'end_idx':30,'type':'ORG'}","{'word':'아르메니아','start_idx':8,'end_idx':12,'type':'ORG'}",no_relation
727,8월 14일에도 도네츠크에 대포격은 계속되었다.,"{'word':'도네츠크','start_idx':9,'end_idx':12,'type':'ORG'}","{'word':'8월 14일','start_idx':0,'end_idx':5,'type':'DAT'}",no_relation
1369,지하철 관계자는 경찰 및 다른 사람들을 지하철을 통해 운송했다는 사실을 반박했다.,"{'word':'지하철 관계자','start_idx':0,'end_idx':6,'type':'PER'}","{'word':'지하철','start_idx':22,'end_idx':24,'type':'POH'}",per:title
1027,BBC 뉴스에서는 이 대대는 주로 일부 러시아인 자원군과 동우크라이나에서 교육받지 않은 지역 주민들로 구성되어 있다고 말했다.,"{'word':'대대','start_idx':12,'end_idx':13,'type':'ORG'}","{'word':'러시아인 자원군','start_idx':22,'end_idx':29,'type':'PER'}",org:top_members/employees
666,9월 28일엔 우크라이나 공산당 제1서기이자 브레즈네프 파였던 볼로디미르 셰르비츠키가 해임되고 블라디미르 이바시코가 제1서기로 추대되었다.,"{'word':'블라디미르 이바시코','start_idx':53,'end_idx':62,'type':'PER'}","{'word':'제1서기','start_idx':65,'end_idx':68,'type':'POH'}",per:title
331,1991년 12월에 우크라이나는 소련 연방이 해체되는 조약에 서명하기도 했다.,"{'word':'우크라이나','start_idx':11,'end_idx':15,'type':'ORG'}","{'word':'소련 연방','start_idx':18,'end_idx':22,'type':'ORG'}",no_relation
