,sentence,subject_entity,object_entity,label
90,우크라이나는 친유럽 성향의 서부와 친러시아 성향의 동부로 나뉘어 서로 합법 정부를 칭하는 이중권력 상태에 놓였다.,"{'word':'서부','start_idx':15,'end_idx':16,'type':'ORG'}","{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}",org:member_of
91,내무부 장관인 아르센 아바코프는 4월 24일 친러시아 시위대와 수 차례 충돌이 일어난 끝에 마리우폴 행정부 청사를 장악했다고 말했다.,"{'word':'아르센 아바코프','start_idx':8,'end_idx':15,'type':'PER'}","{'word':'장관','start_idx':4,'end_idx':5,'type':'POH'}",per:title
92,이에 대한 지지는 국가별로 엇갈렸다.,"{'word':'국가','start_idx':10,'end_idx':11,'type':'ORG'}","{'word':'지지','start_idx':6,'end_idx':7,'type':'POH'}",no_relation
93,2008년 러시아 대통령 블라디미르 푸틴은 우크라이나의 북대서양 조약 기구(NATO) 가입을 반대했다.,"{'word':'블라디미르 푸틴','start_idx':14,'end_idx':21,'type':'PER'}","{'word':'대통령','start_idx':10,'end_idx':12,'type':'POH'}",per:title
94,"2014년 5월 24일에 루간스크 인민공화국과 함께 노보로시야 연방국이라는 국가 연합을 결성하였으나, 2015년 5월 20일에 해체되었다.","{'word':'노보로시야 연방국','start_idx':29,'end_idx':37,'type':'ORG'}","{'word':'루간스크 인민공화국','start_idx':14,'end_idx':23,'type':'ORG'}",no_relation
95,"한편으로는, 우크라이나에서 일어난 전쟁을 빌미로 타이완(중화민국)을 집어삼킬 것이라는 의도도 어느 정도 들어냈다는 모습도 보였다.","{'word':'타이완','start_idx':27,'end_idx':29,'type':'ORG'}","{'word':'중화민국','start_idx':31,'end_idx':34,'type':'ORG'}",org:alternate_names
96,"러시아는 침공 직전까지 꾸준히 군사력을 확충하고 도네츠크 인민공화국과 루간스크 인민공화국을 독립국으로 승인한 뒤, 2022년 2월 21일 동부 우크라이나의 돈바스 지역에 군대를 진주시켰다.","{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'군대','start_idx':95,'end_idx':96,'type':'ORG'}",org:property
97,"이에도 불구하고, BBC 방송은 우크라이나군과 마리우폴 시장이 이른 아침에 건물을 점령했지만 그날 오후에 건물을 포기했다고 말했다.","{'word':'마리우폴','start_idx':26,'end_idx':29,'type':'PER'}","{'word':'시장','start_idx':31,'end_idx':32,'type':'POH'}",per:title
98,"공화국 대표인 이리나 보로포예바는 ""우리 도네츠크 인민 공화국은 여전히 건물을 점령하고 있다.","{'word':'이리나 보로포예바','start_idx':8,'end_idx':16,'type':'PER'}","{'word':'대표','start_idx':4,'end_idx':5,'type':'POH'}",per:title
99,"5월 9일, 우크라이나 정부군은 반정부군에 대한 도 다른 공세를 다시 시작했다.","{'word':'우크라이나 정부군','start_idx':7,'end_idx':15,'type':'ORG'}","{'word':'반정부군','start_idx':18,'end_idx':21,'type':'ORG'}",no_relation
100,"병력 수송 장갑차 3대와 트럭 1대가 파괴되었고, 또 다른 장갑차 3대는 친러시아군이 노획했다.","{'word':'친러시아군','start_idx':41,'end_idx':45,'type':'ORG'}","{'word':'병력 수송 장갑차','start_idx':0,'end_idx':8,'type':'PER'}",no_relation
101,"9월 6일에는 우크라이나의 대통령 페트로 포로셴코 대통령과 독립을 선포한 도네츠크주의 세르히 타루타 주지사 등이 만나 휴전 협정을 체결하기로 결정했으나, 도네츠크 지역과 마리우폴 지역에서는 아직도 지속적인 교전이 계속되고 있다.","{'word':'세르히 타루타','start_idx':48,'end_idx':54,'type':'PER'}","{'word':'주지사','start_idx':56,'end_idx':58,'type':'POH'}",per:title
102,지하철 관계자는 경찰 및 다른 사람들을 지하철을 통해 운송했다는 사실을 반박했다.,"{'word':'지하철 관계자','start_idx':0,'end_idx':6,'type':'PER'}","{'word':'지하철','start_idx':22,'end_idx':24,'type':'POH'}",per:title
103,"2014년 2월 24일, 지하철은 마이단 네잘레즈노스티 역(독립광장역)을 포함한 전 구간이 재개되었다.","{'word':'마이단 네잘레즈노스티 역','start_idx':19,'end_idx':31,'type':'ORG'}","{'word':'독립광장역','start_idx':33,'end_idx':37,'type':'ORG'}",org:alternate_names
104,"같은 날, 도네츠크 공항에서 전투 후 친러시아군이 사망한 시체를 수습하던 도중 반군 6명이 총격으로 사망했다.","{'word':'전투','start_idx':16,'end_idx':17,'type':'EVE'}","{'word':'도네츠크 공항','start_idx':6,'end_idx':12,'type':'LOC'}",eve:place
105,"공격하는 동안 병력 수송 장갑차 3대와 트럭 여러 대가 파괴되었고, 친러시아군 1명이 사망했다.","{'word':'친러시아군','start_idx':38,'end_idx':42,'type':'ORG'}","{'word':'병력 수송 장갑차','start_idx':8,'end_idx':16,'type':'POH'}",no_relation
106,이 전투로 인해 도네츠크 인민 공화국의 부통령인 맥심 페트루킨이 사망하고 대통령 데니스 푸실린은 부상을 입었다.,"{'word':'데니스 푸실린','start_idx':45,'end_idx':51,'type':'PER'}","{'word':'대통령','start_idx':41,'end_idx':43,'type':'POH'}",per:title
107,"이 결과, 도네츠크 인민 공화국과 루한스크 인민 공화국은 그 동안 잃었던 영토의 거의 대부분을 다시 회복했다.","{'word':'루한스크 인민 공화국','start_idx':19,'end_idx':29,'type':'ORG'}","{'word':'도네츠크 인민 공화국','start_idx':6,'end_idx':16,'type':'ORG'}",no_relation
108,"FIFA는 러시아가 카타르 월드컵 예선에 러시아 명의로 참여할 권리와 예선 홈 경기 개최권을 박탈했고, 러시아축구협회 명의로 남은 예선에 참여하도록 조치했다.","{'word':'러시아','start_idx':23,'end_idx':25,'type':'ORG'}","{'word':'FIFA','start_idx':0,'end_idx':3,'type':'ORG'}",no_relation
109,크림반도 수도 세바스토폴에는 벨벡 공군기지가 있다.,"{'word':'세바스토폴','start_idx':8,'end_idx':12,'type':'ORG'}","{'word':'크림반도','start_idx':0,'end_idx':3,'type':'ORG'}",org:member_of
110,2015년 2월 15일에는 2차 민스크 협정이 맺어지면서 다시 한번 더 협정이 맺어졌다.,"{'word':'2차 민스크 협정','start_idx':15,'end_idx':23,'type':'EVE'}","{'word':'2015년 2월 15일','start_idx':0,'end_idx':11,'type':'DAT'}",eve:date
111,"그의 법령에서 그는 이 지역에 주둔하는 모든 군인은 48시간 이내에 충성을 맹세해야 하며, 이 지역에 남아있는 모든 우크라이나 정부군은 ""그 자리에서 파괴시킬 것""이라고 말했다.","{'word':'정부군','start_idx':71,'end_idx':73,'type':'ORG'}","{'word':'우크라이나','start_idx':65,'end_idx':69,'type':'ORG'}",org:member_of
112,1991년 12월 21일 옛 소련(소비에트 연방)을 구성한 15개 공화국 중 11개 공화국의 지도자가 카자흐스탄의 알마아타(알마티)에서 만나 알마아타 조약에 서명하였다.,"{'word':'옛 소련','start_idx':14,'end_idx':17,'type':'ORG'}","{'word':'소비에트 연방','start_idx':19,'end_idx':25,'type':'ORG'}",org:alternate_names
113,"서방과 우크라이나 측에서는 이러한 사건들을 ""러시아가 우크라이나를 비밀스럽게 침공""한다고 말하고 있다.","{'word':'우크라이나','start_idx':30,'end_idx':34,'type':'ORG'}","{'word':'러시아','start_idx':25,'end_idx':27,'type':'ORG'}",org:hostile
114,유로마이단 운동(2013~2014년)의 일환으로 몇 주 동안 시위가 이어지자 친러시아 성향의 빅토르 야누코비치 우크라이나 대통령과 우크라이나 야당 지도자들은 2014년 2월 21일 조기 선거를 요구하는 합의서에 서명했다.,"{'word':'유로마이단 운동','start_idx':0,'end_idx':7,'type':'EVE'}","{'word':'2013~2014년','start_idx':9,'end_idx':18,'type':'DAT'}",eve:date
115,우크라이나 내무부 장관인 아르센 아바코프는 4월 9일 도네츠크 주의 불안 사태는 협상이나 무력의 사용을 통해 48시간 내에 진정될 것이라고 말했다.,"{'word':'아르센 아바코프','start_idx':14,'end_idx':21,'type':'PER'}","{'word':'장관','start_idx':10,'end_idx':11,'type':'POH'}",per:title
116,"우크라이나 정부군은 반군을 격퇴하려고 시도했으나, 상당수가 반군의 공격으로 부상을 입은 후 퇴각했다.","{'word':'우크라이나 정부군','start_idx':0,'end_idx':8,'type':'ORG'}","{'word':'반군','start_idx':11,'end_idx':12,'type':'ORG'}",org:hostile
117,"러시아 대통령 블라디미르 푸틴은 ""우크라이나의 비무장, 돈바스 지역 내 러시아인 보호, 우크라이나의 나토·유럽연합 가입 저지 및 중립 유지""를 목표로 하는 군사 작전을 선언했다.","{'word':'블라디미르 푸틴','start_idx':8,'end_idx':15,'type':'PER'}","{'word':'대통령','start_idx':4,'end_idx':6,'type':'POH'}",per:title
118,러시아 외무부는 2021년 12월 러시아군 철수를 조건으로 우크라이나의 나토 가입을 금지하고 동유럽에서 나토 군인과 군사장비 감축 등 여러 요구사항을 발표했다.,"{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'러시아군','start_idx':19,'end_idx':22,'type':'ORG'}",org:property
119,"그리고, 분리주의자들은 도시 시장 및 공무원에게 다음주 월요일까지(4월 14일) 공화국에게 충성을 맹세하지 않으면 사무실에서 쫓아내겠다는 최후 통첩을 발표했다.","{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'시장','start_idx':16,'end_idx':17,'type':'PER'}",org:property
120,"4월 13일, 도네츠크 인민 공화국의 시위대는 마리우폴의 행정 청사를 장악했다.","{'word':'도네츠크 인민 공화국','start_idx':8,'end_idx':18,'type':'ORG'}","{'word':'시위대','start_idx':21,'end_idx':23,'type':'ORG'}",org:property
121,"2014년 2월 20일 오전 11시, 우크라이나 철도청은 키예프부터 르비프 철도까지의 통제를 ""기상 조건 및 선로의 기술적인 문제로 인해"" 코르지브시 역부터 데라지냐 역(흐멜니스키 역-제메른카 역 구간)까지 운행을 중단한다고 발표했다.","{'word':'코르지브시 역','start_idx':78,'end_idx':84,'type':'ORG'}","{'word':'흐멜니스키 역','start_idx':95,'end_idx':101,'type':'ORG'}",org:alternate_names
122,"크림 합병, 돈바스 전쟁과는 다르게 유독 이 침공에서만 푸틴의 지지율이 급격하게 떨어지는 모습을 보이고 있다.","{'word':'돈바스 전쟁','start_idx':7,'end_idx':12,'type':'EVE'}","{'word':'푸틴','start_idx':31,'end_idx':32,'type':'PER'}",no_relation
123,군대는 6월까지 일부 철군했다.,"{'word':'군대','start_idx':0,'end_idx':1,'type':'ORG'}","{'word':'6월','start_idx':4,'end_idx':5,'type':'DAT'}",no_relation
124,이들은 군대가 기지 밖으로 떠나지 말라는 맹세를 하라는 시위대에게 막혀버렸다.,"{'word':'시위대','start_idx':31,'end_idx':33,'type':'ORG'}","{'word':'군대','start_idx':4,'end_idx':5,'type':'ORG'}",no_relation
125,영국 언론인 에드워드 루카스는 이를 역사수정주의라고 표현했다.,"{'word':'에드워드 루카스','start_idx':7,'end_idx':14,'type':'PER'}","{'word':'언론인','start_idx':3,'end_idx':5,'type':'POH'}",per:title
126,러시아는 우크라이나의 북대서양 조약 기구 가입과 북대서양 조약 기구의 확장이 러시아 안보에 위협이 된다고 판단한다.,"{'word':'러시아','start_idx':0,'end_idx':2,'type':'ORG'}","{'word':'우크라이나','start_idx':5,'end_idx':9,'type':'ORG'}",no_relation
127,한편 우크라이나와 다른 유럽 국가들은 푸틴이 소비에트 제국을 복원하려 하고 공격적인 군국주의 정책을 추구한다고 비난했다.,"{'word':'우크라이나','start_idx':3,'end_idx':7,'type':'ORG'}","{'word':'소비에트 제국','start_idx':25,'end_idx':31,'type':'ORG'}",no_relation
128,2월에 일어난 우크라이나 혁명 이후 해체되었던 특수경찰 베르쿠트도 분리주의자의 작전에 참여하기 시작했다.,"{'word':'우크라이나 혁명','start_idx':8,'end_idx':15,'type':'EVE'}","{'word':'2월','start_idx':0,'end_idx':1,'type':'DAT'}",eve:date
129,"반정부군 4명을 포로로 잡았으며, 경찰 5명이 부상을 입었다.","{'word':'반정부군','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'경찰','start_idx':19,'end_idx':20,'type':'ORG'}",no_relation
130,"우크라이나 국방부 장관인 미할로 코발에 따르면, 5월 30일 도네츠크 주의 남쪽과 서쪽, 루한스크 주의 북쪽에서 우크라이나 정부군이 친러시아군을 완전히 일소했다고 말했다.","{'word':'미할로 코발','start_idx':14,'end_idx':19,'type':'PER'}","{'word':'장관','start_idx':10,'end_idx':11,'type':'POH'}",per:title
131,"이러한 노력에도 불구하고 돈바스 전쟁은 계속되었으며, 2018년 8월 31일에는 도네츠크 인민공화국의 국가수반인 알렉산드르 자하르첸코가 급조폭발물로 사망하였다.","{'word':'돈바스 전쟁','start_idx':14,'end_idx':19,'type':'EVE'}","{'word':'2018년 8월 31일','start_idx':30,'end_idx':41,'type':'DAT'}",no_relation
132,2022년 러시아의 우크라이나 침공,"{'word':'우크라이나 침공','start_idx':11,'end_idx':18,'type':'EVE'}","{'word':'2022년','start_idx':0,'end_idx':4,'type':'DAT'}",eve:date
133,또 다른 사건으로는 슬로비얀스크 남쪽의 프쳬욜키노(Pchyolkino)에서 마을 주민 수백명이 우크라이나 장갑차 14대 대열을 포위한 일이 있었다.,"{'word':'우크라이나 장갑차','start_idx':53,'end_idx':61,'type':'PER'}","{'word':'2022년','start_idx':0,'end_idx':4,'type':'DAT'}",no_relation
134,"같은 날, 슬로비아노세르브스크 경찰 본부는 루한스크 인민 공화국 소속 루한스크 남동군이 점령했다.","{'word':'루한스크 남동군','start_idx':39,'end_idx':46,'type':'ORG'}","{'word':'루한스크 인민 공화국','start_idx':24,'end_idx':34,'type':'ORG'}",org:member_of
135,"소비에트 연방의 대통령 미하일 고르바초프는 이러한 모임을 ""불법적이고 위험한"" 헌법적 쿠데타라고 선언했지만 이 흐름을 막을 수는 없었다.","{'word':'미하일 고르바초프','start_idx':13,'end_idx':21,'type':'PER'}","{'word':'대통령','start_idx':9,'end_idx':11,'type':'POH'}",per:title
136,도네츠크 인민공화국()은 우크라이나 동남부 지역에서 분리 독립한 자칭 국가이다.,"{'word':'우크라이나 동남부 지역','start_idx':14,'end_idx':25,'type':'ORG'}","{'word':'도네츠크 인민공화국','start_idx':0,'end_idx':9,'type':'ORG'}",no_relation
137,"아르센 아바코프는 반정부군 60명이 우크라이나군이 아닌 경찰서를 공격했으며, 경찰 및 기타 정부군이 반정부군을 격퇴했다고 말했다.","{'word':'기타 정부군','start_idx':48,'end_idx':53,'type':'ORG'}","{'word':'반정부군','start_idx':56,'end_idx':59,'type':'ORG'}",org:hostile
138,"이 당시 대통령 올렉산드르 투르치노프는 이미 분리주의자들이 점령하고 있던 도네츠크 행정 청사 건물을 ""보호 상태""로 만들기 위해 탈환한다는 법령에 서명했다.","{'word':'올렉산드르 투르치노프','start_idx':9,'end_idx':19,'type':'PER'}","{'word':'대통령','start_idx':5,'end_idx':7,'type':'POH'}",per:title
139,"이 시위는 러시아의 크림 공화국 합병으로 인해 우크라이나의 남동부 지역의 대규모 친러시아 시위로 발전했으며, 이후 도네츠크 인민공화국과 루간스크 인민공화국이 분리주의를 제창하며 독립함에 따라 우크라이나 정부와 전쟁을 시작하게 되었다.","{'word':'우크라이나 정부','start_idx':107,'end_idx':114,'type':'ORG'}","{'word':'루간스크 인민공화국','start_idx':76,'end_idx':85,'type':'ORG'}",org:hostile
140,"2014년 4월 7일, 수백명의 시위대가 도네츠크의 정부청사를 장악하고 주변 도네츠크주의 주변 도시를 점령하고 독립을 선포한 자치공화국이다.","{'word':'도네츠크주','start_idx':43,'end_idx':47,'type':'ORG'}","{'word':'자치공화국','start_idx':70,'end_idx':74,'type':'ORG'}",no_relation
141,1993년 12월 조지아도 러시아의 압력 아래 가입하게 된다.,"{'word':'러시아','start_idx':15,'end_idx':17,'type':'ORG'}","{'word':'조지아','start_idx':10,'end_idx':12,'type':'ORG'}",no_relation
142,"이 무장세력은 슬로비얀스크의 시장인 넬랴 스테파에게 환영받았고 건물은 ""자원군""과 ""시위대""가 점령하고 있는 것이라고 말했다. ""슬로비얀스크가 러시아를 한 형제라고 생각한 이상 그들에게 반대할 수 없을 것이며 러시아와 싸우지 않을 것"" 이라고 시장이 말했다.","{'word':'넬랴 스테파','start_idx':20,'end_idx':25,'type':'PER'}","{'word':'시장','start_idx':16,'end_idx':17,'type':'POH'}",per:title
143,"처음 11개 회원국은 러시아, 몰도바, 벨라루스, 아르메니아, 아제르바이잔, 우즈베키스탄, 우크라이나, 카자흐스탄, 키르기스스탄, 타지키스탄, 투르크메니스탄이다.","{'word':'러시아','start_idx':12,'end_idx':14,'type':'ORG'}","{'word':'회원국','start_idx':7,'end_idx':9,'type':'ORG'}",org:member_of
144,"2018년 11월 11일, 돈바스 자체 수반 선거에 데니스 푸실린이 60.85% 득표율로 당선되었다.","{'word':'돈바스 자체 수반 선거','start_idx':15,'end_idx':26,'type':'EVE'}","{'word':'2018년 11월 11일','start_idx':0,'end_idx':12,'type':'DAT'}",eve:date
145,"2021년 3월 3일, 미승인국 도네츠크 인민공화국의 분리주의자들은 우크라이나군의 진지에 ""파괴를 위한 선제 사격""을 허가받았다고 발표했다.","{'word':'분리주의자','start_idx':30,'end_idx':34,'type':'ORG'}","{'word':'우크라이나군','start_idx':38,'end_idx':43,'type':'ORG'}",org:hostile
146,"우크라이나 육군 대변인은 공항에서 일어난 두 번의 공격을 격퇴했으며, 정부군에서 부상자는 없다고 말했다.","{'word':'정부군','start_idx':39,'end_idx':41,'type':'ORG'}","{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}",org:member_of
147,"2021년 12월 3일, 익명의 한 미국 관리는 WP와 진행한 인터뷰에서 “러시아가 지난봄 우크라이나 국경 부근에서 실시한 훈련의 두 배 규모로 2022년 초 우크라이나를 공격할 계획”이라며 “17만 5000명에 달하는 병력과 기갑장비, 각종 장비를 보유한 100개의 대대급 전술그룹 이동을 포함하고 있다”고 말했다.","{'word':'러시아','start_idx':42,'end_idx':44,'type':'ORG'}","{'word':'기갑장비','start_idx':127,'end_idx':130,'type':'POH'}",org:property
148,"반정부 시위대는 정부군이 작전 도중 ""독가스""를 살포하고 있다고 주장하며, 국가방위군이 철수한 후 건물을 다시 차지할 때 부상자 다수가 발생했다고 말했다.","{'word':'국가방위군','start_idx':42,'end_idx':46,'type':'ORG'}","{'word':'반정부 시위대','start_idx':0,'end_idx':6,'type':'ORG'}",no_relation
149,"내무부에서는 일부 친러시아군이 러시아에서 루한스크 주를 점령하려 시도했으나, 국경수비대에게 격퇴되었다고 말했다.","{'word':'친러시아군','start_idx':10,'end_idx':14,'type':'ORG'}","{'word':'국경수비대','start_idx':43,'end_idx':47,'type':'ORG'}",org:hostile
150,쿠르토프는 자신들의 군을 비행장에서 다시 후퇴시켰다.,"{'word':'쿠르토프','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'비행장','start_idx':14,'end_idx':16,'type':'LOC'}",no_relation
151,우크라이나 교통 봉쇄()는 빅토르 야누코비치가 이끄는 우크라이나 정부가 유로마이단 시위대의 우크라이나의 다른 지역에서 키예프 및 기타 키예프 구역에서 독립광장으로 넘어오는 것을 막기 위해 시행한 일련의 교통 통제 정책이다.,"{'word':'우크라이나 정부','start_idx':30,'end_idx':37,'type':'ORG'}","{'word':'빅토르 야누코비치','start_idx':15,'end_idx':23,'type':'PER'}",org:top_members/employees
152,"2022년 러시아의 우크라이나 침공은 2022년 2월 24일 러시아가 우크라이나의 영토를 침공한 사건으로, 러시아-우크라이나 전쟁의 일부이다.","{'word':'러시아-우크라이나 전쟁','start_idx':60,'end_idx':71,'type':'EVE'}","{'word':'2022년 2월 24일','start_idx':21,'end_idx':32,'type':'DAT'}",eve:date
153,"도네츠크 인민공화국은 우크라이나 도네츠크주 전체를 지배하는 국가라고 주장하고 있으나, 실제로는 일부 지역만 지배하고 있으며, 약 200만 명의 주민들이 거주하는 것으로 추정된다.","{'word':'도네츠크 인민공화국','start_idx':0,'end_idx':9,'type':'ORG'}","{'word':'우크라이나 도네츠크주','start_idx':12,'end_idx':22,'type':'ORG'}",no_relation
154,미국을 비롯한 나토 회원국들은 이러한 요구를 거부하고 있으며 만약 러시아가 우크라이나를 침공할 경우 경제 제재를 강화할 것이라고 경고했다.,"{'word':'미국','start_idx':0,'end_idx':1,'type':'ORG'}","{'word':'나토','start_idx':8,'end_idx':9,'type':'ORG'}",org:member_of
155,"다음 날, 페르보마이스크 도시 행정부가 루간스크 인민 공화국 소속 병사에게 점령당하고 루한스크 인민 공화국의 국기가 계양되었다.","{'word':'루간스크 인민 공화국','start_idx':22,'end_idx':32,'type':'ORG'}","{'word':'병사','start_idx':37,'end_idx':38,'type':'PER'}",org:top_members/employees
156,"8월 22일부터 8월 25일 사이, 러시아 측에서 대포, 장교, 인도주의적 호송대들이 우크라이나 정부의 허가 없이 우크라이나 국경을 넘어서 들어간 것이 확인되었다.","{'word':'우크라이나 정부','start_idx':48,'end_idx':55,'type':'ORG'}","{'word':'8월 22일','start_idx':0,'end_idx':5,'type':'DAT'}",no_relation
157,"마찬가지로, 루한스크 인민 공화국의 대통령인 발레리 볼로토프는 5월 22일에 계엄령을 선포했다.","{'word':'발레리 볼로토프','start_idx':25,'end_idx':32,'type':'PER'}","{'word':'대통령','start_idx':20,'end_idx':22,'type':'POH'}",per:title
158,2022년 2월 24일 토니 블링컨 미국의 국무장관은 러시아가 오늘 밤 안에 우크라이나를 전면침공할 수도 있다고 내다봤고 정확한 공격 시간이나 장소는 특정할 수 없다고 밝혔다.,"{'word':'토니 블링컨','start_idx':13,'end_idx':18,'type':'PER'}","{'word':'국무장관','start_idx':24,'end_idx':27,'type':'POH'}",per:title
159,2월 20일 오전 10시 유로마이단 시위대는 폴리테크니치니 인츠투트 역(Politekhnichnyi Instytut)의 키예프 지하철 본사에서 지하철을 다시 운행하라는 요구 사항과 함께 모여들었다.,"{'word':'유로마이단 시위대','start_idx':14,'end_idx':22,'type':'ORG'}","{'word':'지하철','start_idx':80,'end_idx':82,'type':'POH'}",no_relation
160,"2014년 9월 5일에는 우크라이나, 러시아, 유럽 안보 협력 기구, 도네츠크 인민공화국, 루간스크 인민공화국 대표가 벨라루스 민스크에서 돈바스 전쟁의 평화적 해결을 위한 민스크 협정을 체결했다.","{'word':'민스크 협정','start_idx':96,'end_idx':101,'type':'EVE'}","{'word':'2014년 9월 5일','start_idx':0,'end_idx':10,'type':'DAT'}",eve:date
161,2009년 루마니아 분석가 이울리안 치푸와 그의 공동 저자들은 우크라이나와 관련하여 1980년대 후반과 1990년대 초반 소련의 영향권이 붕괴되기 이전의 바르샤바 조약기구 회원국보다 우크라이나의 주권이 더 클 수 없음을 의미하는 브레즈네프 정책의 최신 버전을 러시아가 추구했다고 의견을 냈다.,"{'word':'이울리안 치푸','start_idx':15,'end_idx':21,'type':'PER'}","{'word':'분석가','start_idx':11,'end_idx':13,'type':'POH'}",per:title
162,"우크라이나 접경 지역의 10만명은, 예비군이 투입되어 17만명으로 빠르게 증가할 것으로 예측되고 있다.","{'word':'예비군','start_idx':20,'end_idx':22,'type':'ORG'}","{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'LOC'}",no_relation
163,"동시에, 도네츠크의 경찰이 호를리우카 근처의 마을에서 우크라이나 경찰관 2명을 살해했다.","{'word':'도네츠크','start_idx':5,'end_idx':8,'type':'ORG'}","{'word':'경찰','start_idx':11,'end_idx':12,'type':'PER'}",org:top_members/employees
164,2014년 우크라이나 친러시아 분쟁,"{'word':'우크라이나 친러시아 분쟁','start_idx':6,'end_idx':18,'type':'EVE'}","{'word':'2014년','start_idx':0,'end_idx':4,'type':'DAT'}",eve:date
165,영국 각료는 러시아가 우크라이나에 대한 침공을 시작했다고 결론을 내렸다.,"{'word':'러시아','start_idx':7,'end_idx':9,'type':'ORG'}","{'word':'우크라이나','start_idx':12,'end_idx':16,'type':'ORG'}",org:hostile
166,우크라이나 수도 키에프에서 동쪽으로 1100 km 떨어져 있다.,"{'word':'키에프','start_idx':9,'end_idx':11,'type':'ORG'}","{'word':'우크라이나','start_idx':0,'end_idx':4,'type':'ORG'}",org:member_of
167,"같은 날, 루한스크 주의 RSA 청사에서 폭발로 인해 7~8명이 사망했다.","{'word':'폭발','start_idx':23,'end_idx':24,'type':'EVE'}","{'word':'RSA 청사','start_idx':14,'end_idx':19,'type':'LOC'}",eve:place
168,"같은 날, 친러시아군이 친정부 민병대인 ""우크라이나 대대""가 점령한 토레즈의 지방 정부 건물을 공격하려다 친러시아군 2명이 사망했다고 밝혔다.","{'word':'우크라이나 대대','start_idx':23,'end_idx':30,'type':'ORG'}","{'word':'지방 정부','start_idx':43,'end_idx':47,'type':'ORG'}",org:hostile
169,"다음날 정부와 야권, 시위대는 휴전에 합의하였다.","{'word':'정부','start_idx':4,'end_idx':5,'type':'ORG'}","{'word':'시위대','start_idx':12,'end_idx':14,'type':'ORG'}",no_relation
170,이는 2003년 이라크 전쟁 당시 미군을 비롯한 연합군 병력인 17만 5000명을 감안한 것이다.,"{'word':'이라크 전쟁','start_idx':9,'end_idx':14,'type':'EVE'}","{'word':'2003년','start_idx':3,'end_idx':7,'type':'DAT'}",eve:date
171,"돈바스 전쟁() 또는 우크라이나 전쟁, 동우크라이나 전쟁()은 우크라이나의 돈바스 지역에서 벌어지고 있는 우크라이나 정부군과 돈바스 분리주의 반정부군간의 전쟁이다.","{'word':'우크라이나 정부군','start_idx':59,'end_idx':67,'type':'ORG'}","{'word':'돈바스 분리주의 반정부군','start_idx':70,'end_idx':82,'type':'ORG'}",org:hostile
172,"2015년 2월 12일에는 우크라이나 정부군과 친러시아 분리주의 반군 간의 휴전, 중화기 철수, 우크라이나의 헌법 개정을 통한 자치권 확대, 우크라이나의 국경 통제권 회복과 같이 협정 이행을 위한 내용을 명시한 제2차 민스크 협정이 체결되었다.","{'word':'제2차 민스크 협정','start_idx':118,'end_idx':127,'type':'EVE'}","{'word':'2015년 2월 12일','start_idx':0,'end_idx':11,'type':'DAT'}",eve:date
173,"현재 독일과 네덜란드는 우크라이나에게 대전차포를 지원해 주었고, 어나니머스는 크렘린궁 사이트를 해킹하였다.","{'word':'네덜란드','start_idx':7,'end_idx':10,'type':'ORG'}","{'word':'우크라이나','start_idx':13,'end_idx':17,'type':'ORG'}",org:friendly
174,러시아군이 우크라이나 국경 10km 내로 동원한 것이었다.,"{'word':'러시아군','start_idx':0,'end_idx':3,'type':'ORG'}","{'word':'우크라이나','start_idx':6,'end_idx':10,'type':'ORG'}",no_relation
175,4월 22일에는 친러시아 시위대가 코스탼티니우카를 점령하고 도네츠크 인민 공화국의 주요 신문 발행 사무실을 점령했다.,"{'word':'친러시아 시위대','start_idx':9,'end_idx':16,'type':'ORG'}","{'word':'코스탼티니우카','start_idx':19,'end_idx':25,'type':'ORG'}",org:hostile
176,4월 27일에는 루간스크 인민 공화국(LPR)의 독립을 선언했다.,"{'word':'독립','start_idx':27,'end_idx':28,'type':'EVE'}","{'word':'4월 27일','start_idx':0,'end_idx':5,'type':'DAT'}",eve:date
177,우크라이나 국가방위군이 도시 시청사를 탈환하면서 5월 초부터는 정부군과 친러시아 군 사이 충돌이 점점 커졌다.,"{'word':'정부군','start_idx':35,'end_idx':37,'type':'ORG'}","{'word':'친러시아 군','start_idx':40,'end_idx':45,'type':'ORG'}",org:hostile
178,미국의 역사학자 티머시 스나이더는 푸틴의 생각을 제국주의라고 서술했다.,"{'word':'티머시 스나이더','start_idx':9,'end_idx':16,'type':'PER'}","{'word':'역사학자','start_idx':4,'end_idx':7,'type':'POH'}",per:title
179,"1991년 소련의 붕괴 이후에도, 우크라이나와 러시아는 긴밀한 관계를 유지했다.","{'word':'우크라이나','start_idx':19,'end_idx':23,'type':'ORG'}","{'word':'러시아','start_idx':26,'end_idx':28,'type':'ORG'}",org:friendly
